Complexity,Loss,Equation
1,0.015547474,"0.55684775"
4,0.011854646,"x2 * 0.54637694"
6,0.0014373884,"(x1 * 0.18693295) + 0.37723732"
8,0.001437388,"((x1 * 0.21250463) + 0.4288287) / 1.136778"
9,0.001417673,"((x4 + x1) * 0.18385965) + 0.37676984"
11,0.001057362,"(((x0 * -0.0066948677) + 0.19316146) * x1) + 0.37830016"
13,0.0010535886,"(((x1 * 0.24151358) + -0.11832493) / (x3 + 0.272836)) + 0.47294024"
14,0.00025857706,"((x10 + x1) * 0.12978855) + ((x0 * -0.067066796) + 0.36585352)"
16,0.00017702996,"((x10 * 0.10151815) + 0.36560333) + ((x1 * 0.1466329) + (x0 * -0.054167308))"
18,0.00017702993,"(((x0 * -0.09917201) / 1.8308289) + (x1 * 0.14663415)) + ((x10 * 0.10151888) + 0.36560118)"
19,0.00016759046,"((x0 * -0.05546133) + (x1 * 0.14427611)) + (((x10 * 0.10535538) / x9) + 0.36558336)"
22,0.00016567438,"(((x11 * x0) * -0.055606097) + (x1 * 0.14485106)) + (((x10 * 0.104603805) / x9) + 0.3653955)"
25,0.000164997,"((x0 * -0.054477137) + ((x1 * 0.1435461) / (x11 * x11))) + ((x10 * 0.10221284) + (x11 * 0.36954334))"
