Complexity,Loss,Equation
1,0.0032134338,"0.15175714"
4,0.0016415595,"0.1413388 / x3"
6,0.00085362955,"0.34223303 / (x10 + 1.5484443)"
8,0.00070084666,"(1.2947516 / (x10 + 3.6783292)) + -0.13677263"
9,0.00042656352,"((x7 * 0.33007443) / x3) + -0.11500383"
11,0.00042582623,"(((x7 * 0.32367823) + 0.006138546) / x3) + -0.11651449"
12,0.00029110792,"(((x10 + x8) * -0.06192815) / x3) + 0.27041805"
14,0.0002031121,"((x10 * -0.053095665) / x3) + ((x8 * -0.053491425) + 0.25285736)"
15,0.00018994046,"((((x8 * x7) + x10) * -0.07088168) / x3) + 0.26882017"
17,0.00015962368,"((x8 * -0.054073874) + x5) + (((x10 * -0.051355563) / x3) + 0.24995703)"
18,0.00015189136,"((((x7 * x8) + x10) * -0.06965238) / x3) + (x5 + 0.26487562)"
19,0.00014432558,"(((x10 * -0.049539827) / x3) + 0.24693172) + ((x5 * 2.0436692) + (x8 * -0.054682445))"
20,0.00014256527,"((((x7 * x8) + x10) * -0.0686736) / x3) + ((x5 / 0.55625933) + 0.26173592)"
22,0.00013153793,"(((x8 * -0.027827686) + x5) * (x7 + 1.2135203)) + (((x10 * -0.051222827) / x3) + 0.24827223)"
25,0.00013005367,"(((x8 * -0.027827686) + x5) * (x7 + 1.2135203)) + (((-0.051222827 * x10) / (x11 * x3)) + 0.24827223)"
27,0.00012950804,"((0.24482168 / x11) + ((x10 * -0.05196688) / x3)) + (((x5 * 2.3145692) + (x8 * -0.06376154)) * (x7 + 0.09713798))"
30,0.00012829462,"(((x8 * -0.06843922) + (x5 * 2.466082)) * (x7 + 0.03930676)) + (((x10 * -0.05251013) / (x3 * x9)) + (0.24527122 / x11))"
