Complexity,Loss,Equation
1,0.0019105034,"0.24803625"
4,0.001780466,"x9 + -0.7494686"
6,0.0009401783,"(x0 * 0.013630452) + 0.23878111"
8,0.0009401782,"((x0 + 0.46061385) * 0.013629587) + 0.23250315"
9,0.00087956415,"((x0 * 0.013641298) + 0.23638825) / x11"
11,0.00049898925,"(x3 * 0.14539762) + ((x1 * -0.046156295) + 0.15871188)"
13,0.00048581377,"((x0 * 0.01652101) + 0.31939954) + (0.11115845 / (x2 + -2.4261138))"
14,0.00030980917,"((x3 * (x8 * 0.06131374)) + 0.24950083) + (x1 * -0.06399013)"
16,0.0001874795,"((x0 * 0.011856371) + 0.2447716) + ((x1 * -0.05628202) + (x8 * 0.050541453))"
19,0.0001457564,"((x1 * -0.045365516) + ((x8 * 0.02543089) / x6)) + ((x0 * 0.01315617) + 0.24513821)"
21,0.00014080902,"(((x1 * -0.068188995) + (x8 * 0.05688881)) * (x6 + 0.22776766)) + ((x10 * 0.023974458) + 0.23926352)"
22,0.00011621863,"(((x8 * 0.021953521) / (x6 * x7)) + (x1 * -0.050011363)) + ((x0 * 0.012488873) + 0.24357669)"
25,0.000105619845,"((x1 * -0.050660748) + ((x8 * 0.023251379) / (x7 * x6))) + (((x0 * 0.020144515) / x8) + 0.24037363)"
27,0.00010561982,"(((x0 * 0.005238011) / (x8 * 0.26000923)) + 0.24037312) + (((x8 * 0.023249758) / (x7 * x6)) + (x1 * -0.050658554))"
28,0.000104058134,"(((x8 * 0.023402322) / (x6 * x7)) + (x1 * -0.05091066)) + (((x0 * 0.020264074) / (x9 * x8)) + 0.24029738)"
