Complexity,Loss,Equation
1,0.0065053017,"0.16354252"
4,0.0035902106,"0.14908403 / x2"
6,0.0024164184,"0.30025285 / (x10 + 1.1927311)"
7,0.0024031748,"0.13152756 / (x2 * x3)"
8,0.0020610054,"(1.1577091 / (x10 + 2.8687527)) + -0.15893792"
9,0.0014184335,"((x7 * 0.44029504) / x3) + -0.19915"
11,0.00076450175,"(0.7739314 / (x10 + 2.559357)) + (x8 * -0.07484012)"
12,0.0007507192,"((x8 * -0.09992601) + 0.28173634) / (x11 + x0)"
13,0.0006145582,"(((x8 * -0.25445607) + 1.1129099) / (x10 + 2.636129)) + -0.097621046"
14,0.0005484749,"(((x8 * -0.1202173) + 0.33908287) * x7) / (x0 + 0.90931857)"
15,0.0005455137,"(((x8 * -0.13185693) + 0.37154204) * x7) / (x9 + x0)"
16,0.0004068048,"(((x1 * 0.070740856) + (x8 * -0.13657711)) + 0.291885) / (x10 + 0.79815644)"
17,0.00040155818,"(((x1 * 0.065781616) + 0.34896836) + (x8 * -0.15461871)) / (x10 + x11)"
18,0.00032580126,"(x3 + ((x8 + x10) * (x7 * -0.4003431))) / (x0 + 2.335178)"
20,0.00032469112,"(x3 + (((x10 * -0.40668458) + (x8 * -0.3955326)) * x7)) / (x0 + 2.3386803)"
21,0.000269065,"(((x8 * -0.18555482) + (x1 * 0.09674559)) + ((x10 * -0.06011278) + 0.424216)) / (x10 + 1.2163769)"
22,0.00025444804,"(((x8 * -0.16222386) + (x1 * 0.09263132)) + ((x10 * -0.044708233) + 0.3545116)) / (x10 + x11)"
24,0.00017395921,"(((x8 * -0.1737059) + (x1 * 0.12596671)) + (((x10 * x1) * -0.055379666) + 0.37188944)) / (x10 + 1.1017765)"
25,0.00015335434,"(((x8 * -0.16080487) + (x1 * 0.12057095)) + (((x10 * x1) * -0.048993092) + 0.33783606)) / (x11 + x10)"
28,0.00014317087,"(((x1 * 0.120134905) + ((x8 * -0.16281989) * x11)) + ((x10 * (x1 * -0.04851329)) + 0.33786395)) / (x11 + x10)"
