Complexity,Loss,Equation
1,0.0112832915,"0.27850083"
4,0.01015259,"0.24282584 / x2"
6,0.0048846,"(x1 * -0.12667751) + 0.4017287"
8,0.0048845997,"((x1 * -0.14764144) + 0.46821132) / 1.1654913"
9,0.0038224836,"((x1 * -0.1443941) / x3) + 0.42129025"
11,0.0005599027,"((x1 * -0.19670306) + (x8 * 0.1539882)) + 0.31864136"
13,0.0005598956,"((x1 * -0.1967027) + -40.221672) + ((x8 * 0.15399031) + 40.540314)"
14,0.00045138923,"((x4 + x8) * 0.1590914) + ((x1 * -0.20141877) + 0.31526026)"
16,0.00035650452,"((x1 * -0.2032714) + 0.31884894) + (((x4 * 0.36009854) + 0.15416853) * x8)"
19,0.00032515923,"(((x4 * 0.33400962) + 0.15387096) * x8) + ((x1 * -0.2034371) + (x11 * 0.32381275))"
22,0.00029742796,"((x8 * 0.14327969) + ((x0 * 0.009570535) / x8)) + ((x1 * -0.19546239) + (x11 * 0.32591876))"
24,0.0002974279,"((x1 * -0.19546148) + (x11 * 0.32591334)) + (((x0 * 0.0009768322) / (x8 * 0.10207758)) + (x8 * 0.14328355))"
25,0.00026508048,"((((x1 * 0.0067075333) * x0) / x2) + (x8 * 0.14276396)) + ((x1 * -0.19691718) + (x11 * 0.3282325))"
28,0.00023612661,"((((x0 * 0.0066360547) * x1) / x2) + (x8 * 0.14273858)) + ((x1 * -0.19753645) + (x11 * (x11 * 0.33302605)))"
