Complexity,Loss,Equation
1,0.01705534,"0.5579619"
4,0.011569212,"x2 * 0.5514134"
6,0.0022376901,"(x1 * 0.19275995) + 0.37043262"
8,0.00223769,"((x1 + -0.03697363) * 0.19275996) + 0.37755963"
9,0.0014577475,"x4 + ((x1 * 0.17777756) + 0.3664105)"
11,0.001378947,"((x1 * 0.2336125) + 0.48183677) * (x4 + 0.76628155)"
12,0.0013340262,"((x1 * 0.18262157) + 0.36998206) * (x9 + x4)"
13,0.0009657251,"((x1 * 0.14505515) + 0.51513654) + (-0.10633908 / (x10 + 0.56959164))"
15,0.00089101976,"((x1 + x2) * 0.13834183) + ((x7 * 0.35636705) + x4)"
16,0.00067892805,"((x4 + -0.08779081) / (x10 + 0.58805645)) + ((x1 * 0.15023866) + 0.48289105)"
18,0.0006311136,"(((x0 * -0.13563727) + -1.021185) / (x10 + 2.1400402)) + ((x1 * 0.1296138) + 0.8132909)"
19,0.00055237894,"(((x1 * x4) + -0.06311471) / (x10 + 0.44322097)) + ((x1 * 0.1443767) + 0.47508746)"
21,0.0005365592,"(((x3 * -0.6221703) + (x7 * 0.46535245)) / (x10 + 0.5041488)) + ((x1 * 0.18516909) + 0.56535906)"
22,0.00041054806,"((((x0 * -0.029478177) + -0.3210773) * x3) / (x7 + x10)) + ((x1 * 0.14470473) + 0.6412025)"
24,0.0003863768,"((((x0 * -0.033261888) + -0.5736487) * x3) / (x10 + 1.2199105)) + (((x1 * 0.15885861) + 0.6824823) / x11)"
25,0.00038241516,"((((x3 * x3) * -0.30216768) + -0.045553956) / (x10 + x7)) + (((x1 * 0.1655321) + 0.6070285) / x11)"
26,0.00028592246,"(((x1 * 0.1497654) + 0.81262654) / x11) + ((((x0 * -0.043434482) + -0.64867944) * (x3 + 0.64664453)) / (x10 + 1.866691))"
29,0.00023824116,"((((x0 * -0.04856134) + -0.9854153) * (x3 + 0.39132762)) / (x10 + 2.1087208)) + ((x1 * 0.16115642) + (0.85272455 / (x11 * x11)))"
