Complexity,Loss,Equation
1,0.004325723,"0.1537179"
4,0.0022244155,"0.13994364 / x2"
6,0.0013404889,"0.2868995 / (x10 + 1.2327309)"
8,0.0012718776,"(0.56573063 / (x10 + 1.9525304)) + -0.061351996"
9,0.0009416147,"((x7 * 0.35605496) / x3) + -0.13785514"
11,0.00034364482,"((x8 * -0.12770163) + 0.44524288) / (x10 + 1.4721197)"
13,0.00033151134,"(((x8 * -0.14826487) + 0.58076775) / (x10 + 1.808746)) + -0.024550961"
14,0.0003154934,"x5 + (((x8 * -0.13157523) + 0.45445275) / (x10 + 1.5185623))"
16,0.000136272,"(((x1 * 0.05943459) + (x8 * -0.11278315)) + 0.2738336) / (x10 + 0.84652525)"
17,0.00013011438,"(((x8 * -0.12262179) + (x1 * 0.055594664)) + 0.31171855) / (x11 + x10)"
19,0.00010740906,"(((x8 * -0.11418706) + 0.22658879) + ((x1 + x7) * 0.062440112)) / (x10 + 0.8486754)"
21,0.000101421436,"(((x1 * 0.061811462) + (x7 * 0.10809292)) + ((x8 * -0.116606906) + 0.20146994)) / (x10 + 0.8836491)"
22,9.649308e-5,"(((x8 * -0.116678536) + 0.2831662) + (x5 + (x1 * (x7 * 0.08264461)))) / (x10 + 0.89305365)"
23,9.4177245e-5,"((((x1 * x7) * 0.078987695) + x5) + ((x8 * -0.12319292) + 0.30858493)) / (x10 + x11)"
24,9.056692e-5,"((((x1 * x7) * 0.08151729) + (x5 * 2.415787)) + ((x8 * -0.12171249) + 0.29741052)) / (x10 + 0.95585907)"
25,8.347951e-5,"((((x7 * 0.07873822) + (x5 * 3.719191)) * x1) + ((x8 * -0.12685812) + 0.30971986)) / (x10 + x11)"
28,8.263613e-5,"(((x8 * -0.12725595) + 0.30983728) + (((x5 * 3.8829982) + (x7 * 0.0798586)) * (x1 * x11))) / (x11 + x10)"
