Complexity,Loss,Equation
1,0.0022370392,"0.14579189"
4,0.000929173,"0.13534354 / x3"
6,0.00033320053,"0.33352733 / (x10 + 1.567777)"
8,0.0003021858,"(0.60706955 / (x10 + 2.3503718)) + -0.049538307"
9,0.00027537698,"((x7 * 0.27798557) / x3) + -0.07886977"
11,0.000128875,"(0.5507032 / (x10 + 2.4173129)) + (x8 * -0.027684223)"
13,0.00011172497,"(((x8 * -0.093960635) + 0.7002331) / (x10 + 2.549061)) + -0.038460705"
14,0.00010338609,"(((x8 * -0.077373035) + 0.45185333) / (x10 + 1.893913)) + x5"
16,8.0386846e-5,"(((x1 * 0.039545067) + (x8 * -0.08007704)) + 0.3360362) / (x10 + 1.3484994)"
18,6.4536674e-5,"(((x8 * -0.091707446) + 0.49870887) / (x10 + 1.690715)) + (-0.031134669 / (x1 + 0.46451208))"
19,4.8863454e-5,"(((x8 * -0.08681072) + 0.4954481) / (x10 + 1.6645992)) + (-0.039755695 / (x6 + x1))"
22,4.4602948e-5,"(((x8 * -0.08625035) + 0.49424747) / (x10 + 1.7077994)) + ((x5 + -0.0364631) / (x1 + x6))"
24,4.2221272e-5,"(((x0 * 0.0023676888) + -0.04780017) / (x6 + x1)) + (((x8 * -0.08703719) + 0.48888314) / (x10 + 1.5694009))"
27,3.7945014e-5,"(((x8 * -0.08801811) + 0.49229425) / (x10 + 1.5777082)) + (((x0 * (x0 * 0.00027859796)) + -0.04821327) / (x1 + x6))"
30,3.6568177e-5,"((((x6 * x0) * (x0 * 0.00038442144)) + -0.04772662) / (x1 + x6)) + (((x8 * -0.08753358) + 0.48974276) / (x10 + 1.5713733))"
