Complexity,Loss,Equation
1,0.0043133493,"0.16254683"
4,0.0019986497,"0.14887634 / x2"
6,0.00087755313,"0.26882443 / (x10 + 1.0536985)"
7,0.00087633875,"0.25754875 / (x10 + x9)"
8,0.0008742517,"(0.30600697 / (x10 + 1.1559963)) + -0.010810575"
9,0.0008206033,"(x4 + 0.22664456) / (x10 + 0.87335205)"
11,0.00016813513,"((x8 * -0.09245409) + 0.38214153) / (x10 + 1.2101223)"
13,0.00016595125,"(((x8 * -0.08756356) + 0.34666768) / (x10 + 1.1186075)) + 0.00850282"
14,0.00013762833,"x5 + (((x8 * -0.095253386) + 0.38940376) / (x10 + 1.2464938))"
16,9.483222e-5,"((x8 * -0.105523765) + ((x5 + 0.06423132) * 6.497027)) / (x10 + 1.3860728)"
18,9.3390874e-5,"((x5 * 4.1853976) + 0.009366641) + (((x8 * -0.09852924) + 0.37088948) / (x10 + 1.2566067))"
21,7.817738e-5,"((x5 * 3.933812) + (x6 * 0.018070431)) + (((x8 * -0.09287319) + 0.34568548) / (x10 + 1.1681529))"
24,7.248611e-5,"(((x5 * 5.9624004) + ((x0 * x4) * 0.13654551)) + ((x8 * -0.10144348) + 0.39855683)) / (x10 + 1.3091884)"
25,7.216004e-5,"(((x8 * -0.102111675) + 0.40221262) + ((x0 * (x4 * x4)) + (x5 * 5.962297))) / (x10 + 1.3233548)"
27,6.959431e-5,"(((x8 * -0.10543354) + 0.41240528) + (((x4 * x0) * (x0 * 0.014256905)) + (x5 * 5.962258))) / (x10 + 1.3599682)"
