Complexity,Loss,Equation
1,0.00747511,"0.25758284"
4,0.005695896,"0.22796711 / x2"
6,0.002249351,"(x1 * -0.11301393) + 0.3681495"
9,0.0013870331,"((x1 * -0.12238754) / x3) + 0.38286835"
11,0.000805768,"(x1 * -0.12168085) + ((x0 * 0.015396635) + 0.3629462)"
13,0.000775615,"((x0 * 0.015904058) + -0.93614) + (11.033908 / (x1 + 8.417957))"
14,0.0005987361,"((x0 + x8) * 0.015448901) + ((x1 * -0.12918077) + 0.3549114)"
16,0.00035885826,"((x8 + 50.354897) / (x1 + 17.62671)) + ((x0 * 0.012801829) + -2.5162764)"
17,0.0003415426,"((x1 * -0.1368311) + 0.3414798) + (((x8 + x0) * 0.030577626) / x3)"
18,0.00033895526,"(((x8 + 18.972866) * 0.34950823) / (x1 + 5.8609915)) + ((x0 * 0.013368046) + -0.78175694)"
19,0.00015187507,"((x8 + 40.32485) / (x1 + 15.317278)) + (((x0 * 0.059957657) / x10) + -2.2964983)"
21,0.00012623314,"(((x0 * 0.061856102) / x10) + -0.80914056) + (((x8 * 0.40293422) + 6.50098) / (x1 + 5.637455))"
24,0.000120162345,"((((x11 * x8) * 0.4275765) + 7.171734) / (x1 + 5.955729)) + (((x0 * 0.06193495) / x10) + -0.8606226)"
26,0.00011990865,"((((x11 * 0.32141307) * (x8 * 1.265869)) + 6.502676) / (x1 + 5.6329656)) + (((x0 * 0.062130284) / x10) + -0.8102072)"
27,0.00011486808,"(((x0 * 0.062138546) / x10) + -0.8615391) + ((((x11 * 0.4316943) * (x11 * x8)) + 7.174235) / (x1 + 5.952559))"
30,0.000112015434,"((((x11 * 0.43147042) * (x11 * x8)) + 7.174814) / (x1 + 5.9511843)) + (((x0 * 0.06262991) / (x10 * x9)) + -0.8619004)"
