var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10,var_11,var_12,nX,nP,nM,set
0.0,0.8643308,0.7319218,0.8819493,0.0,0.0,0.52230865,0.8231444,0.5102464,0.9963184,0.383757,0.9784634,0.26827365,0.1932283,0.53849804,set_1
-7.2796797e-06,0.8929729,0.74226993,0.88671196,0.0,0.0,0.52230865,0.8231444,0.5452501,0.99645215,0.39157608,0.9784634,0.26539043,0.19156022,0.54304934,set_1
-0.0007311552,0.9338806,0.75659466,0.89335704,0.0,0.0,0.52230865,0.8231444,0.599102,0.9963511,0.4040446,0.9784634,0.26118124,0.18888883,0.54993,set_1
0.001431579,0.99463016,0.77933806,0.90432787,0.0,0.0,0.52230865,0.8231444,0.6637242,0.99636227,0.41970932,0.9784634,0.25534979,0.1857133,0.5589369,set_1
0.002258416,1.0162692,0.78742033,0.90829474,0.0,0.0,0.52230865,0.8231444,0.68661124,0.99626744,0.42544106,0.9784634,0.25328088,0.1845621,0.56215703,set_1
0.0023765229,1.0242679,0.7903007,0.9097154,0.0,0.0,0.52230865,0.8231444,0.6960353,0.99619395,0.44479483,0.9784634,0.25209656,0.18199757,0.56590587,set_1
0.0025158953,1.0334059,0.7935885,0.91134447,0.0,0.0,0.52230865,0.8231444,0.7068057,0.99617136,0.44765303,0.9784634,0.2511977,0.18142934,0.567373,set_1
0.0,2.191031,1.2024994,1.1233342,0.0,0.0,0.49892062,0.8231444,1.69768,0.99653465,0.8683765,0.9784634,0.15089208,0.11648484,0.7326231,set_1
0.0037795908,2.2124934,1.2088737,1.1328837,0.0,0.0,0.49892062,0.8231444,1.7326838,0.996298,0.9172593,0.9784634,0.14881052,0.11197715,0.7392123,set_1
0.010043901,2.2442806,1.218407,1.1479478,0.0,0.0,0.49892062,0.8231444,1.7865356,0.9962654,0.94536155,0.9784634,0.1466969,0.10875572,0.74454737,set_1
0.01829872,2.2803864,1.2293919,1.1665771,0.0,0.0,0.49892062,0.8231444,1.8511578,0.9964043,0.9798999,0.9784634,0.14437571,0.10493093,0.7506933,set_1
0.021433156,2.2926233,1.2331632,1.1733226,0.0,0.0,0.49892062,0.8231444,1.8740449,0.99637187,0.99234563,0.9784634,0.14360502,0.10358769,0.7528073,set_1
0.022758108,2.2975764,1.234698,1.1761229,0.0,0.0,0.49892062,0.8231444,1.883469,0.9963332,0.99750274,0.9784634,0.14329498,0.103036374,0.75366867,set_1
0.024297623,2.303176,1.236439,1.1793395,0.0,0.0,0.49892062,0.8231444,1.8942393,0.9962669,1.0034199,0.9784634,0.1429457,0.102407604,0.7546467,set_1
0.0,1.3319652,0.8014465,0.9127419,0.0,0.0,0.49038136,0.8231444,0.72026867,0.99624836,0.4512569,0.9784634,0.22941466,0.18157847,0.5890069,set_1
0.0006709413,1.3608831,0.8114105,0.9181603,0.0,0.0,0.49038136,0.8231444,0.7552724,0.9964786,0.46078876,0.9784634,0.22671534,0.17964947,0.5936352,set_1
0.0018596457,1.4053582,0.8266996,0.9266597,0.0,0.0,0.49038136,0.8231444,0.8091243,0.9961258,0.47590965,0.9784634,0.22256638,0.17663525,0.60079837,set_1
0.0035505916,1.45864,0.8449676,0.9371315,0.0,0.0,0.49038136,0.8231444,0.8737465,0.99623704,0.49478522,0.9784634,0.21768598,0.17294677,0.6093672,set_1
0.0042221835,1.4774709,0.8514129,0.94091433,0.0,0.0,0.49038136,0.8231444,0.8966335,0.99651384,0.50166136,0.9784634,0.21599014,0.17162319,0.6123867,set_1
0.004510178,1.4852171,0.8540626,0.94248354,0.0,0.0,0.49038136,0.8231444,0.90605766,0.99646455,0.5045217,0.9784634,0.2152869,0.17107603,0.6136371,set_1
0.0048476253,1.4940637,0.8570876,0.9442853,0.0,0.0,0.49038136,0.8231444,0.91682804,0.9963449,0.50781155,0.9784634,0.2144824,0.17044912,0.6150685,set_1
0.0,2.3172617,0.96040964,1.0012342,0.0,0.0,0.52940863,0.8231444,1.2089744,0.99614996,0.6289633,0.9784634,0.15309614,0.15605702,0.69084686,set_1
0.0024204485,2.3442273,0.96806633,1.0082717,0.0,0.0,0.52940863,0.8231444,1.243978,0.99662006,0.6422552,0.9784634,0.15125929,0.15384789,0.6948928,set_1
0.0063827066,2.385029,0.97963625,1.0192847,0.0,0.0,0.52940863,0.8231444,1.2978299,0.99618185,0.66317844,0.9784634,0.14847104,0.15044682,0.7010821,set_1
0.011867503,2.433127,0.9933876,1.0331347,0.0,0.0,0.52940863,0.8231444,1.3624521,0.99651355,0.68904513,0.9784634,0.14531004,0.14636718,0.70832276,set_1
0.01403329,2.449913,0.9982297,1.0382313,0.0,0.0,0.52940863,0.8231444,1.3853393,0.9963535,0.72500855,0.9784634,0.14371583,0.14248385,0.7138003,set_1
0.0149667375,2.4567876,1.0002218,1.0403656,0.0,0.0,0.52940863,0.8231444,1.3947632,0.9962977,0.72904056,0.9784634,0.14327154,0.1418864,0.714842,set_1
0.016044632,2.4645984,1.0024847,1.0428108,0.0,0.0,0.52940863,0.8231444,1.4055337,0.99627024,0.73367107,0.9784634,0.1427702,0.14120391,0.7160259,set_1
0.0,1.9270207,0.99165314,1.0408556,0.0,0.0,0.5252333,0.8231444,1.3866855,0.9963436,0.7255834,0.9784634,0.17370039,0.13954945,0.6867502,set_1
0.0029802988,1.9541012,1.0006362,1.0488137,0.0,0.0,0.5252333,0.8231444,1.4216893,0.9962787,0.74066156,0.9784634,0.17163672,0.137327,0.6910363,set_1
0.007880203,1.9949255,1.0142236,1.0613341,0.0,0.0,0.5252333,0.8231444,1.4755411,0.99630994,0.76435083,0.9784634,0.16858022,0.13391237,0.69750744,set_1
0.014306962,2.042476,1.0301416,1.0768145,0.0,0.0,0.5252333,0.8231444,1.5401634,0.99630594,0.7935657,0.9784634,0.16509542,0.1298274,0.7050772,set_1
