Complexity,Loss,Equation
1,0.02304491,"0.52805656"
4,0.010011196,"x2 * 0.5460937"
6,0.0030978958,"(x1 * 0.22531576) + 0.31175998"
9,0.0021942933,"x4 + ((x1 * 0.21990135) + 0.3090974)"
11,0.0019499246,"((x1 * 0.2108157) + 0.29884005) + (x10 * 0.0338402)"
13,0.00086223875,"((x1 * 0.16553527) + 0.5368881) + (-0.21506952 / (x10 + 0.7817802))"
16,0.00057369727,"((x10 * 0.5031598) / (x0 + 2.5681617)) + ((x1 * 0.14232261) + 0.28279987)"
18,0.00056661444,"((x1 * 0.14423724) + 0.34003764) + (((x10 * 0.37492397) + -0.111485444) / (x0 + 1.9766753))"
19,0.0004009023,"(((x10 * 0.18363884) / x3) + (x0 * -0.034474038)) + ((x1 * 0.1521172) + 0.2701745)"
21,0.00034549896,"((x1 * 0.14372732) + 0.28493962) + ((((x4 * 2.0535336) + 0.41429064) * x10) / (x0 + 2.2868922))"
22,0.00027864965,"((((x7 * 0.23912224) * x10) / x3) + (x0 * -0.03711319)) + ((x1 * 0.15663737) + 0.2684313)"
25,0.00024274822,"((((x10 * x7) * 0.24428685) / x3) + (x0 * -0.03781042)) + (((x1 * 0.15558493) + 0.2721684) * x11)"
27,0.00023019084,"((((x10 * x7) * 0.21787201) / x3) + (x0 * -0.034055136)) + (((x1 * 0.15202971) + 0.25837687) * (x4 + 1.0506015))"
28,0.000172904,"((((x7 * 0.22371808) * x10) / x3) + (x0 * -0.035004057)) + (((x1 * 0.15844512) + 0.2754172) * (x4 + x11))"
