Complexity,Loss,Equation
1,0.014384179,"0.28490496"
4,0.009746746,"0.25020686 / x2"
6,0.0050706845,"(x1 * -0.15289614) + 0.4333996"
9,0.004620703,"((x1 * -0.1651945) / x8) + 0.45982367"
11,0.0006494485,"(x1 * -0.23218815) + ((x8 * 0.1620687) + 0.34951383)"
14,0.00053796795,"(x8 * 0.17939171) + (((x1 * -0.20312388) + 0.28115678) / x3)"
16,0.0003733605,"(x8 * 0.17255637) + (((x1 * -0.40434575) + 0.5813153) / (x3 + 0.8460307))"
17,0.0003725506,"(((x1 * -0.43845755) + 0.6319149) / (x11 + x3)) + (x8 * 0.17191663)"
18,0.00034593153,"(((x1 * -0.5536529) + 1.030617) / (x3 + 1.4916147)) + ((x8 * 0.17855927) + -0.1017764)"
20,0.00034593086,"((((x1 * -0.5567501) + 1.0367252) * 0.99407524) / (x3 + 1.4909163)) + ((x8 * 0.17854585) + -0.101888984)"
21,0.00029854855,"((x2 * -0.04710135) + (x8 * 0.1806795)) + (((x1 * -0.4282098) + 0.69983387) / (x3 + 1.0492299))"
22,0.0002977624,"((x2 * -0.12422411) + (x1 * -0.2050195)) + (((x8 * 0.39740393) + x11) * (x11 + -0.5524604))"
24,0.00028030944,"(((x2 * -0.116994694) + (x1 * -0.2071517)) + (((x8 * 0.5095994) + 1.2447313) * (x11 + -0.64692163))) / x9"
25,0.00027508268,"(((x2 * -0.11997621) + (x1 * -0.20625743)) + (((x8 * 0.40266597) + x11) * (x11 + -0.5563335))) / x9"
26,0.00024955743,"(((x2 * -0.07417467) + (x1 * -0.12611428)) + (((x8 * 0.28400564) + 0.7182717) * (x11 + -0.6175025))) / (x4 + 0.6183046)"
27,0.00024876665,"(((x1 * -0.20573343) + (x2 * -0.11690076)) + (((x8 * 0.4837413) + 1.1993159) * (x11 + -0.63253105))) / (x9 + x4)"
28,0.00024516459,"(((x2 * -0.12245871) + (x1 * -0.20435078)) + (((x8 * 0.39561096) + x11) * (x11 + -0.5527798))) / (x4 + x9)"
