Complexity,Loss,Equation
1,0.026117194,"0.54040956"
4,0.011897493,"x2 / 1.7745357"
6,0.004399964,"(x1 * 0.23343265) + 0.31371483"
8,0.0040739775,"(-7.041567 / (x1 + 4.4293075)) + 1.8615221"
9,0.0031282515,"((x4 + 0.2237369) * x1) + 0.31347173"
11,0.0024369864,"((x1 * 0.21532266) + 0.2962864) + (x10 * 0.044146772)"
12,0.0018687688,"((x1 + x2) * (x4 + 0.16941278)) + 0.19870627"
13,0.0009362644,"((x1 * 0.16134806) + 0.5973078) + (-0.28561857 / (x10 + 0.8307938))"
16,0.00069729553,"((x1 * 0.16300003) + 0.5740138) + ((x4 + -0.25078085) / (x10 + 0.78210133))"
18,0.0006546572,"((x1 * 0.1650868) + 0.5661035) + (((x4 + -0.15858646) * 1.5931365) / (x10 + 0.8136326))"
19,0.0005456626,"(((x10 * 0.20369078) / x3) + (x0 * -0.033403497)) + ((x1 * 0.15320857) + 0.26494792)"
20,0.0004274735,"((((x10 * x7) * 0.21792597) / (x3 * x3)) + (x1 * 0.17664021)) + 0.25422332"
22,0.00038370735,"((x1 * 0.15792808) + 0.26278186) + ((((x7 * x10) * 0.26628676) / x3) + (x0 * -0.03646576))"
23,0.00037182178,"(((x4 + x7) * (x10 * 0.2091372)) / (x3 * x3)) + ((x1 * 0.17749096) + 0.2560375)"
25,0.0003429833,"((((x6 * 0.27152863) + x7) * (x1 + 1.516553)) / 5.580551) + ((x10 * 0.17258017) / (x3 * x3))"
27,0.00031825763,"(((x7 + (x6 * 0.23106764)) * (x1 + 1.323571)) / 5.270368) + (((x10 * 0.17700656) + 0.014666899) / (x3 * x3))"
30,0.00026232452,"((((x6 * 0.22216724) + x7) * (x1 + 2.0143042)) / 6.665728) + ((((x1 * 0.044338576) + 0.13892862) * x10) / (x3 * x3))"
