Complexity,Loss,Equation
1,0.0077471514,"0.59301627"
4,0.0076101264,"x4 + 0.57534057"
6,0.0012929264,"(x1 * 0.12218029) + 0.4668041"
8,0.0012306111,"(-5.8138804 / (x1 + 5.8246284)) + 1.4485103"
9,0.0010672425,"(x1 + 3.5345337) / (x6 + 6.991465)"
11,0.0009284914,"((x0 * -0.0101562645) + 0.4653107) + (x1 * 0.12833355)"
12,0.0005457455,"((x10 + x1) + 5.2701464) / (x0 + 11.457601)"
14,0.0004639193,"((x10 + 5.3440704) + ((x0 * -0.50420713) + x1)) / 11.619249"
15,0.0004235512,"(((x1 * x3) + 5.5180945) + x10) / (x0 + 11.791448)"
17,0.00021180167,"((x10 + 4.2613244) + (x1 + (x0 * -0.48626927))) / (x2 + 8.795128)"
19,0.00016822379,"((x10 + 3.6685286) / (x6 + 7.4062634)) + ((x1 * 0.07260813) + (x0 * -0.054759264))"
21,8.0794285e-5,"(((x10 * 0.53363603) + 2.022068) / (x6 + 3.8168538)) + ((x1 * 0.079488456) + (x0 * -0.05065122))"
24,7.380985e-5,"((x0 * -0.050064087) + (x1 * 0.079439074)) + (((x10 * (x9 * 0.5653004)) + 2.1661315) / (x6 + 4.129505))"
26,7.378781e-5,"((x1 * 0.079437636) + ((x0 * -0.04044351) / 0.8077752)) + ((((x9 * 0.5647442) * x10) + 2.163441) / (x6 + 4.123681))"
27,6.96811e-5,"((x1 * 0.07930678) + ((x11 * x0) * -0.05024792)) + (((x10 * (x9 * 0.56929713)) + 2.1773548) / (x6 + 4.1548824))"
29,6.965841e-5,"(((x11 * (x0 * -0.04588808)) / 0.91298366) + (x1 * 0.07931434)) + (((x10 * (0.56662077 * x9)) + 2.1647766) / (x6 + 4.1277103))"
30,6.825381e-5,"((x1 * 0.07934877) + ((x0 * -0.049104463) / (x9 * x9))) + (((x9 * (x10 * 0.5657036)) + 2.1658285) / (x6 + 4.1296983))"
