Complexity,Loss,Equation
1,0.00420182,"0.16348822"
4,0.0018114734,"0.1493373 / x2"
6,0.0005924709,"0.29513755 / (x10 + 1.1778193)"
8,0.00047051453,"(0.72006404 / (x10 + 2.1669316)) + -0.08874795"
9,0.00026112158,"((x7 * 0.38442624) / x3) + -0.1515646"
11,0.00011831091,"(0.5103752 / (x10 + 1.8525093)) + (x8 * -0.039772138)"
13,0.00010898864,"(((x8 * -0.11854932) + 0.8746059) / (x10 + 2.403644)) + -0.08246216"
14,8.776405e-5,"(0.51303244 / (x10 + 1.8868032)) + ((x8 * -0.040095136) + x5)"
16,6.200006e-5,"(x8 * -0.039376605) + (((x7 * 0.23191154) + 0.35593912) / (x10 + 1.9407771))"
18,5.9972666e-5,"((x8 * -0.048109975) + -0.02146762) + (((x3 * 0.21167514) + 0.3841862) / (x10 + 1.8002506))"
19,4.5047906e-5,"(((x7 * 0.20417514) + 0.37753215) / (x10 + 1.9673356)) + ((x8 * -0.03975823) + x5)"
21,4.476585e-5,"((x8 * -0.03984934) + (x5 * 1.1425464)) + (((x7 * 0.20041618) + 0.38096353) / (x10 + 1.9730766))"
22,4.037781e-5,"(((x7 * -0.054072473) * x8) + x5) + (((x7 * 0.34189495) + 0.27332428) / (x10 + 1.9594693))"
24,4.0057308e-5,"(((x7 * 0.33742172) + 0.27682933) / (x10 + 1.9637821)) + ((x8 * (x7 * -0.054137852)) + (x5 / 0.87114245))"
25,3.879794e-5,"((x5 + ((x7 * x8) * -0.054424465)) / x9) + (((x7 * 0.34142634) + 0.27436045) / (x10 + 1.9597967))"
27,3.8309387e-5,"(((x5 * 1.2006686) + (x7 * (x8 * -0.054462913))) / x9) + (((x7 * 0.33591667) + 0.2776037) / (x10 + 1.9609898))"
28,3.7755803e-5,"((x5 + ((x8 * -0.05464029) * x7)) / (x9 * x9)) + (((x7 * 0.3403172) + 0.27447715) / (x10 + 1.9548411))"
30,3.708497e-5,"((((x8 * x7) * -0.054738197) + (x5 * 1.2053431)) / (x9 * x9)) + (((x7 * 0.33729243) + 0.27722153) / (x10 + 1.9618247))"
