Complexity,Loss,Equation
1,0.0144562395,"0.5549373"
4,0.009714421,"x2 * 0.52912366"
6,0.0015245872,"(x1 * 0.19252077) + 0.37564078"
8,0.0013356038,"(-6.2577934 / (x1 + 4.6855817)) + 1.6810067"
11,0.0012621613,"((x1 * 0.16027956) + 0.4902641) + (-0.07832272 / x2)"
12,0.0011900725,"((x1 + (x2 * x7)) * 0.15636455) + 0.29558733"
13,0.000625468,"((x1 * 0.14576359) + 0.48608747) + (-0.052517503 / (x10 + 0.33418372))"
16,0.00061293127,"(-0.05106564 / (x10 + 0.3300823)) + (((x9 * 0.146983) * x1) + 0.48373714)"
18,0.00016131387,"((x1 * 0.123963185) + 0.8236746) + (((x0 * -0.16715297) + -1.0367467) / (x10 + 2.1691458))"
21,0.00012914656,"(((x0 * -0.18284121) + (x11 * -1.2384593)) / (x10 + 2.410332)) + ((x1 * 0.12640657) + 0.8535395)"
24,0.00012382028,"(((x11 * -1.2464266) + (x0 * -0.18318386)) / (x10 + 2.4332356)) + (((x9 * x1) * 0.12746812) + 0.8521416)"
27,0.0001220427,"(((x9 * 0.12801084) * (x1 * x9)) + 0.82204235) + (((x0 * -0.17036198) + (x11 * -1.0752411)) / (x10 + 2.2278645))"
