Complexity,Loss,Equation
1,0.0035477767,"0.1448805"
4,0.0017421916,"0.1360342 / x3"
6,0.00085682486,"0.30140764 / (x10 + 1.3558954)"
8,0.00059226167,"(1.3668976 / (x10 + 3.6103528)) + -0.16454592"
9,0.000383617,"((x7 * 0.35212606) / x3) + -0.13980901"
11,0.00022577021,"(x8 * -0.047028553) + (0.62131816 / (x10 + 2.4702652))"
13,0.00013975611,"(((x8 * 0.04233821) + -0.09973358) * (x10 + -1.7158078)) + 0.09344296"
16,0.00013252164,"((((x8 * 0.041140717) + -0.09729478) * (x10 + -1.727343)) + 0.09202254) / x11"
18,0.00011816749,"((((x8 * 0.08923579) + -0.20955487) * (x10 + -1.7307053)) / 2.1420443) + (x5 + 0.091453716)"
20,0.000117292366,"((x5 + 0.07785185) * 1.1747148) + ((((x8 * 0.08923579) + -0.20955487) * (x10 + -1.7307053)) / 2.1420443)"
21,0.00011438036,"(x5 + (x9 * 0.09173368)) + ((((x8 * 0.08929826) + -0.21052355) * (x10 + -1.729702)) / 2.1419551)"
22,0.00011187977,"(((x8 * 0.02526315) + -0.051575124) * (x10 + x0)) + ((x8 * -0.07060691) + (0.2441718 / x11))"
24,0.00011187974,"((x8 * -0.07060262) + (0.2952064 / (x11 * 1.2090287))) + (((x8 * 0.025266012) + -0.051580023) * (x10 + x0))"
25,0.000102217615,"((x8 * -0.069783136) + (0.23997483 / (x11 * x11))) + (((x8 * 0.024988296) + -0.05105694) * (x0 + x10))"
28,0.00010170884,"((0.2398432 / (x11 * x11)) + ((x8 * x9) * -0.07006823)) + (((x8 * 0.024876837) + -0.05076103) * (x10 + x0))"
