Complexity,Loss,Equation
1,0.007941169,"0.2746521"
4,0.006149395,"0.24547324 / x2"
6,0.002833204,"(x1 * -0.1153051) + 0.39285246"
9,0.0018214362,"((x1 * -0.12666783) / x3) + 0.4084784"
11,0.00079672254,"((x1 * -0.12141572) + (x0 * 0.018388469)) + 0.38337332"
13,0.0007963413,"((x0 * 0.018385505) + -2733.1304) + ((x1 * -0.12140758) + 2733.514)"
14,0.00039021266,"((x1 + x10) * -0.085426174) + ((x0 * 0.058006052) + 0.39903393)"
16,0.0003798075,"((x1 * -0.091510884) + (x10 * -0.07424796)) + ((x0 * 0.052851018) + 0.39836997)"
17,0.00036993634,"((x0 * (x9 * 0.057650372)) + 0.39912012) + ((x1 + x10) * -0.08549158)"
19,0.00036626984,"((x10 * -0.07862785) + (x1 * -0.0891978)) + (((x0 * 0.054500848) * x9) + 0.39868698)"
20,0.0003458553,"(((x0 * 0.05909812) + 0.39289996) + ((x1 + x10) * -0.082440294)) / (x4 + x11)"
21,0.00030616924,"(((x0 * 0.10616864) + 0.77698606) / (x4 + 1.9534252)) + ((x1 * -0.08992288) + (x10 * -0.071562305))"
24,0.00022887916,"(((x8 * 0.11029041) + (x1 * -0.39540923)) * (x4 + 0.34884158)) + (((x1 * 0.016788654) * x0) + 0.36841506)"
26,0.00022887312,"((((x8 * 0.110189416) + (x1 * -0.3942786)) * (x4 + 0.3476042)) + (((x1 * 0.016683223) * x0) + 0.36600295)) / 0.9936131"
27,0.00022424578,"((((x1 * -0.40443662) + (x8 * 0.11115443)) * (x4 + 0.33833197)) / x11) + (((x1 * 0.016857639) * x0) + 0.3693288)"
29,0.0002242457,"((((x8 * 0.111184634) + (x1 * -0.4044238)) * (x4 + 0.33835873)) / x11) + (((x1 * 0.9147365) * (x0 * 0.018427147)) + 0.3693243)"
30,0.00022365438,"((((x8 * 0.11275716) + (x1 * -0.4041826)) * (x4 + 0.3385644)) / (x11 * x9)) + (((x1 * x0) * 0.016834404) + 0.36895376)"
