Complexity,Loss,Equation
1,0.00841966,"0.27840036"
4,0.0077848006,"0.24614842 / x2"
6,0.003579223,"(x1 * -0.10883173) + 0.39035207"
9,0.0024218804,"((x1 * -0.121960044) / x3) + 0.4099104"
11,0.0008038322,"((x0 * 0.021823123) + 0.37763068) + (x1 * -0.114180036)"
14,0.00055261183,"((x0 + x8) * 0.021143472) + ((x1 * -0.12430372) + 0.36785185)"
16,0.0003086463,"((x1 * -0.08009499) + 0.3856525) + ((x0 * 0.05819622) + (x10 * -0.07613946))"
18,0.0003086462,"(((x10 * -0.04847946) + (x0 * 0.037054393)) / 0.63670355) + ((x1 * -0.08009199) + 0.38565034)"
19,0.0002856814,"((x10 * -0.07687519) + (x0 * 0.058526814)) + ((x1 * -0.0810078) + (x11 * 0.39109847))"
21,0.0001860239,"(((x10 * -0.14284626) + (x0 * 0.12426369)) / (x8 + 1.0127671)) + ((x1 * -0.09264696) + 0.39609665)"
22,0.00018385443,"((x1 * -0.09283411) + 0.39629528) + (((x10 * -0.14117475) + (x0 * 0.12299654)) / (x8 + x11))"
24,0.00016411216,"((x1 * -0.0938219) + (x11 * 0.40164706)) + (((x0 * 0.12527968) + (x10 * -0.14436713)) / (x8 + 1.0261658))"
25,0.00016393076,"((x11 * 0.40182307) + (x1 * -0.09406268)) + (((x10 * -0.14143226) + (x0 * 0.123100184)) / (x8 + x11))"
27,0.00015011552,"(((x0 * 0.13609426) + (x10 * -0.16304708)) / (x8 + 1.1666837)) + ((x1 * -0.09126257) + ((x11 * 0.40147156) * x9))"
