Complexity,Loss,Equation
1,0.010121411,"0.25502482"
4,0.0077718464,"0.22104138 / x2"
6,0.003940686,"(x1 * -0.12404157) + 0.376492"
9,0.003162921,"((x1 * -0.14104638) / x8) + 0.40512"
10,0.0024636441,"(x8 * 0.49813452) / (x1 + x8)"
11,0.00029363297,"((x1 * -0.199041) + (x8 * 0.14965977)) + 0.30136588"
13,0.0002936182,"((x8 * 0.1496471) + 213.72682) + ((x1 * -0.19904046) + -213.42545)"
14,0.0002567617,"((x8 * 0.14642982) + 0.3036487) + ((x4 + x1) * -0.19652049)"
16,0.00025008558,"((x4 * -0.32281527) + (x1 * -0.19455636)) + ((x8 * 0.14409983) + 0.30502954)"
17,0.000244426,"((x8 * 0.14587252) + (x11 * 0.3083915)) + ((x4 + x1) * -0.19686353)"
18,0.00022881415,"((((x1 * -0.7573697) + 1.1806074) * (x4 + -0.25742707)) / -0.988335) + (x8 * 0.14383936)"
19,0.00021637137,"((((x1 * -0.63629943) + x11) * (x4 + -0.27438417)) / -0.8804545) + (x8 * 0.14432813)"
21,0.00018529294,"((((x1 * -0.43750677) + 0.70072025) * (x4 + -0.23973878)) + ((x8 * -0.07578614) + x5)) / -0.53719753"
23,0.00018489733,"((x8 * 0.14101158) + (x5 * -1.74536)) + ((((x1 * -0.97794116) + 1.5654496) * (x4 + -0.23099047)) / -1.1562153)"
24,0.00018324416,"((((x1 * -0.5241585) + 0.8363055) * (x4 + -0.2271181)) + ((x11 * (x8 * -0.086773425)) + x5)) / -0.6065605"
26,0.00017506696,"((((x1 * -0.98667413) + 1.56305) * (x4 + -0.23260264)) / -1.1531867) + (((x5 * -0.42120174) / x10) + (x8 * 0.14226289))"
27,0.00017093316,"((((x1 * -0.6271861) + x11) * (x4 + -0.24437326)) / -0.76660687) + (((x5 * -0.38212705) / x10) + (x8 * 0.1429388))"
29,0.00016889093,"((((x1 * -0.98825014) + 1.5586599) * (x4 + -0.23401545)) / -1.1577209) + (((x8 * 0.14321285) / x9) + ((x5 * -0.43758234) / x10))"
30,0.00016356843,"(((x11 + (x1 * -0.62958217)) * (x4 + -0.24495949)) / -0.7685152) + (((x8 * 0.14381523) / x9) + ((x5 * -0.4079042) / x10))"
