Complexity,Loss,Equation
1,0.01964432,"0.56600904"
4,0.011589984,"x2 * 0.58510983"
6,0.0037630291,"(x1 * 0.19883128) + 0.37129197"
8,0.0037630287,"((x1 * 0.14993675) + 0.28000295) / 0.7541295"
9,0.002719112,"(x1 * 0.19356346) + (x4 + 0.3685903)"
11,0.002540315,"(x4 * 1.619553) + ((x1 * 0.19029804) + 0.3669214)"
12,0.002521713,"((x4 / x6) + 0.3669724) + (x1 * 0.19092375)"
13,0.0010967484,"(-0.13569434 / (x10 + 0.47833836)) + ((x1 * 0.13012536) + 0.5847004)"
16,0.00075462915,"((x1 * 0.13323472) + 0.5582055) + ((x4 + -0.10981723) / (x10 + 0.4253238))"
18,0.0007094323,"(((x4 + -0.0740287) * 1.518384) / (x10 + 0.45266607)) + ((x1 * 0.13521641) + 0.5521607)"
19,0.00067164423,"(((x3 * -0.16438726) + x4) / (x10 + 0.46044093)) + ((x1 * 0.14410594) + 0.57664895)"
20,0.0005959332,"((x1 * 0.15030974) + 0.6470745) + ((x4 + (x3 * -0.33426878)) / (x10 + x7))"
22,0.0005588972,"(((x3 * -0.31812742) + (x4 * 1.6162744)) / (x7 + x10)) + ((x1 * 0.15149358) + 0.63251936)"
25,0.0005334,"((x1 * 0.15133254) + 0.63021153) + ((((x4 * x2) * 1.94467) + (x3 * -0.3151237)) / (x10 + x7))"
28,0.00051762554,"((x1 * 0.15100501) + 0.6295179) + (((x3 * -0.3137728) + ((x2 * 2.1936884) * (x4 * x2))) / (x10 + x7))"
