Complexity,Loss,Equation
1,0.009316653,"0.22563906"
4,0.009314915,"0.2232387 / x11"
6,0.0078861,"(x1 * -0.06349089) + 0.2944061"
8,0.007886099,"((x1 * -0.06456872) / 1.0168782) + 0.2944089"
9,0.005831421,"((x1 * -0.12624593) + 0.36984834) * x2"
11,0.004484527,"((x1 * -0.068988845) + 0.20140725) * (x8 + 0.90076494)"
12,0.0038040963,"((x1 * -0.07617218) + 0.20564309) * (x2 + x8)"
14,0.0035323803,"(((x1 * -0.150898) + 0.28989747) * x2) + (x8 * 0.114699036)"
16,0.0033920365,"((-0.014743944 / x10) + (x8 * 0.16200003)) + ((x1 * -0.19297093) + 0.31145158)"
18,0.0033814285,"((x1 * -0.19359232) + 0.47013894) + ((-0.053930134 / (x2 * 0.32536107)) + (x8 * 0.13989425))"
19,0.0030219061,"(x1 * -0.18511415) + (((x8 * 0.14892846) + (x2 * 0.5332776)) / (x6 + 0.92073756))"
20,0.0029418438,"(x1 * -0.18898761) + (((x2 * 0.5598016) + (x8 * 0.16281173)) / (x9 + x6))"
21,0.002806912,"(((x1 + -2.58317) * (x2 * -0.20474437)) / (x6 + 0.541158)) + ((x8 * 0.090338305) + -0.10113478)"
22,0.002650125,"(((x2 * 0.15491189) / x6) + (x8 * 0.09237032)) + (((x1 * -0.22748646) * x7) + 0.08511845)"
25,0.00248277,"(((x1 * x7) * -0.23678778) + -0.21531004) + ((((x8 * 0.15807778) + 0.9061115) * x2) / (x2 + x6))"
27,0.0024824925,"((((x8 * 0.15797952) + 0.90758294) * (x2 + -0.004231293)) / (x6 + x2)) + (((x7 * x1) * -0.23708074) + -0.21314873)"
28,0.0024419853,"(((x9 * -0.23803958) * (x1 * x7)) + -0.219888) + ((((x8 * 0.15762593) + 0.9156739) * x2) / (x2 + x6))"
30,0.0024417774,"((((x8 * 0.1575127) + 0.91655093) * (x2 + -0.0033367742)) / (x2 + x6)) + (((x1 * x7) * (x9 * -0.23815358)) + -0.21808144)"
