Complexity,Loss,Equation
1,0.01046291,"0.27484077"
4,0.0089447815,"0.23711358 / x2"
6,0.004459355,"(x1 * -0.1274886) + 0.39461696"
8,0.0044593546,"((x1 * -0.12975985) / 1.0178155) + 0.394617"
9,0.003157189,"((x1 * -0.1492279) / x8) + 0.4277613"
11,0.00044996126,"(x8 * 0.15565307) + ((x1 + -1.5186393) * -0.20776406)"
13,0.0004499612,"((x1 + -0.7668318) * -0.20776212) + ((x8 * 0.15565091) + 0.15620011)"
14,0.00032160265,"((x4 + -0.20194493) * (x1 + -1.6123339)) + (x8 * 0.14383635)"
16,0.00027959005,"(((x1 + -1.6058916) * -0.047193002) + (x8 * 0.0344987)) / (x4 + 0.23444614)"
18,0.0002727231,"((x8 * 0.14494531) + -0.15938202) + (((x4 * 0.52309376) + -0.20062023) * (x1 + -2.4114313))"
19,0.00024197066,"((x3 * -0.036094487) + (x8 * 0.15434131)) + ((x1 + -1.7251871) * (x4 + -0.20295489))"
21,0.00023053531,"((x8 + (x3 * -0.2962537)) * 0.15373778) + (((x1 + -1.7721963) * (x4 + -0.29719195)) / 1.4764155)"
22,0.00022676858,"((x3 * -0.03909946) + (x8 * 0.15538712)) + (((x4 * x2) + -0.20239133) * (x1 + -1.7349052))"
24,0.00021312472,"(((x5 * -0.59101504) + (x8 * 0.040887084)) / (x4 + 0.28170094)) + ((x4 + -0.20081383) * (x1 + -1.6424509))"
26,0.000210856,"(((x5 * -0.5504934) + (x8 * 0.038120665)) / (x4 + 0.26223716)) + (((x4 * 0.8950768) + -0.20050317) * (x1 + -1.6417853))"
27,0.00019972975,"(((x4 * x2) + -0.20025331) * (x1 + -1.6417222)) + (((x5 * -0.55049735) + (x8 * 0.038148493)) / (x4 + 0.2619948))"
30,0.00019811977,"(((x7 * (x5 * -0.69607466)) + (x8 * 0.038144972)) / (x4 + 0.26201612)) + (((x4 * x2) + -0.20023903) * (x1 + -1.6417277))"
