Complexity,Loss,Equation
1,0.0062767635,"0.25570178"
4,0.005518584,"0.21926655 / x2"
6,0.0022678764,"(x1 * -0.101528354) + 0.35317412"
9,0.0019511295,"((x1 * -0.107018135) / x3) + 0.36352906"
11,0.00042174145,"((x1 * -0.1549893) + 0.2993936) + (x8 * 0.10588955)"
13,0.00042173074,"((x1 * -0.1549963) + -90.95285) + ((x8 * 0.105889) + 91.25226)"
14,0.0003479972,"((x8 + x3) * 0.08300026) + ((x1 * -0.15445726) + 0.24390203)"
16,0.0002662446,"((x1 * -0.15637769) + 0.2988181) + ((x10 * 0.012921514) + (x8 * 0.09748987))"
19,0.00025919583,"((x10 * (x1 * 0.014727341)) + (x8 * 0.09854315)) + ((x1 * -0.16784108) + 0.30532104)"
21,0.0002061211,"(((x1 * -0.01626005) + 0.03286942) + ((x8 * 0.0103415055) + (x0 * 0.0006534973))) / (x5 + 0.10716065)"
24,0.00019997258,"(((x1 * -0.016541382) + 0.032950807) + (((x0 * x1) * 0.0006788257) + (x8 * 0.010601046))) / (x5 + 0.10750446)"
27,0.00019515443,"((((x1 * 0.00069061917) * x0) + (x8 * 0.010030185)) + (((x1 * x9) * -0.01574054) + 0.03136605)) / (x5 + 0.102148816)"
29,0.00019515402,"((((x1 * -0.015721712) * x9) + 0.03132642) + (((x1 * 0.5443061) * (x0 * 0.0012657369)) + (x8 * 0.010019553))) / (x5 + 0.10202342)"
30,0.00019313373,"((((x1 * -0.015059367) * (x9 * x9)) + 0.030024692) + (((x1 * x0) * 0.0007044432) + (x8 * 0.009560201))) / (x5 + 0.0977003)"
