,qG,nr_X,nr_P,nr_M,SHK3Dr,DHORTS,OMPDC,G5SD,CS,ICDHyr,PPA,TRPAS2,ALAR,ALATA_L,ASPTA,EX_pi_e,EX_co2_e,A5PISO,ILETA,VALTA,IPPMIb,ORPT,ACHBS,DHAD2,ACLS,PSCVT,ANS,ANPRT,CHORM,PTAr,CHORS,IGPS,ACKr,LEUTAi,EX_h_e,MOAT,ECOAH6,USHD,ENO,FBA,HCO3E,IMPC,IMPD,ECOAH4,LPADSS,TDSK,PGI,PGK,RPE,DHQTi,IPMD,AIRC3,ADSL2r,TKT1,EX_fe2_e,TMDS,EX_glc__D_e,DHAD1,IPPMIa,MDH,FUM,OHPBAT,KARA1,KARA2,ACCOAC,HACD6,ECOAH1,ECOAH2,ARGSS,AGPR,KDOCT2,ECOAH3,PGAMT,UAGDP,UAGCVT,GLUR,GLYCL,HACD4,HACD5,HACD7,SADT2,GHMT2r,DHORD2,SDPDS,UMPK,UAPGR,CTPS2,PAPPT3,UAGPT3,TRPS3,ADK1,ACODA,ADSS,ASNS2,ASPCT,KDOPS,KDOPP,MCOATA,DAPE,DHDPRy,HSK,SDPTA,THRS,HSST,PPNDH,DTMPK,TRDR,DDPA,G3PD2,AACPS3,U23GAAT,UAAGDS,AACPS4,UAMAS,UAMAGS,P5CR,G5SADs,AKGDH,UGMDDS,UHGADA,UAGAAT,ATPPRT,HISTD,DHDPS,G1PACT,GF6PTA,IGPDH,PRPPS,PRATPP,PRMICI,GLUPRT,SERAT,CYSS,BPNT,PAPSR,ASPK,ASAD,DAPDC,OCBT,GARFT,PHETA1,PPND,PRAMPC,ACOTA,SULR,CBMKr,PRAGSr,PRFGS,PSERT,AIRC2,GAPD,MOAT2,ARGSL,GLU5K,IPPS,EX_mg2_e,GMPS,ACACT7r,PSP_L,ACACT2r,ADSK,ACACT3r,ACACT4r,HSDy,CYSTL,SHSL1,EX_ca2_e,Kt2pp,Htex,H2Otex,O2tpp,TKT2,UDCPDP,ATPS4rpp,CYTK1,CO2tpp,GK1,HACD1,Ktex,O2tex,HACD2,ECOAH5,PItex,METS,ACACT5r,PRASCSi,FE2tex,MTHFC,MTHFD,ACACT6r,SO4tex,FACOAE160,NH4tpp,NH4tex,MG2tex,H2Otpp,CO2tex,ACGK,GLUDy,GLCptspp,EX_h2o_e,HSTPT,THDPS,ATPM,THRD_L,DHFR,PRAIi,HACD3,TYRTA,SHKK,EX_so4_e,OMCDC,E4PD,IG3PS,PDH,MTHFR2,EX_nh4_e,DUTPDP,GLNS,EX_k_e,ACACT1r,ACGS,ALAALAr,CLtex,SUCOAS,PRAIS,AACPS7,ECOAH7,HISTP,DHQS,DASYN160,DASYN161,PGCD,FACOAE161,ADSL1r,AICART,EX_cl_e,PFK,PGM,CYTBO3_4pp,TPI,MPTG,RPI,MCTP1App,PERD,GLCtex_copy2,K2L4Aabcpp,FACOAE120,SO4t2pp,PSSA161,PSD160,PSD161,ACONTb,CA2tex,SUCDi,EX_o2_e,G3PAT160,G3PAT161,AGPAT160,3OAS140,3OAR140,PE160abcpp,PE161abcpp,ACONTa,PSSA160,AGPAT161,ACOAD7f,ACOAD5f,CAt6pp,ACOAD3f,ACOAD2f,ACOAD4f,ACOAD6f,NADH16pp,DALAt2pp,FE2tpp,MG2t3_2pp,CTECOAI7,K2L4Aabctex,RNTR1c2,FESR,ACOAD1fr,PIt2rpp,BIOMASS_Ec_iML1515_core_75p37M,pDNA_synthesis,SK_pDNA_c,combined_obj
p1,15.773489610745116,0.3943373782793817,0.00788675046250755,78.86752563929676,0.323285612560572,0.46257100781282645,0.46257100781282645,0.1875107278365486,20.562831440942524,19.05088914396137,3.7798381715748306,0.04821728665903474,0.035356911889271946,0.4935513420894423,2.863162589209143,1.1608083522949126,62.31158220635949,0.03300724906279329,0.24644230733358047,0.3589487440355097,0.38216460031633803,0.46257100781282645,0.24644230733358047,0.24644230733358047,0.7416850673644999,0.323285612560572,0.04821728665903474,0.04821728665903474,0.27431168357339875,0.49384144650557055,0.323285612560572,0.04821728665903474,0.49384144650557055,0.38216460031633803,8.29190750895669,0.01650362453139662,0.2358620385846028,0.01650362453139662,27.556323355002206,6.400192027576466,0.6148583306626989,0.6283749273709468,0.2918476454517165,0.30187653671018944,0.01650362453139662,0.01650362453139662,15.484080467006018,29.101456548426828,0.05650730779183538,0.323285612560572,0.38216460031633803,0.5531642220655008,0.5531642220655008,0.1137208308541503,0.01362380313601686,0.13383948726529993,15.773489610745116,0.7416850673644999,0.38216460031633803,22.349663776107896,20.772391931276367,-4.99250686973692e-05,0.7416850673644999,0.24644230733358047,0.06601959008777367,0.2358620385846028,0.3018765367112193,0.3018765367112193,0.25090666670388995,0.25090666670388995,0.03300724906279329,0.3018765367112193,0.08014979824848928,0.08014979824848928,0.023571274592847948,0.023571274592847948,0.21005858064968985,0.30187653671018944,0.30187653671018944,0.23586203858460278,0.20992753074006082,1.233492733806806,0.46231959976626236,0.31465887213697896,0.4987777309748766,0.023571274592847948,0.2275887257473398,0.023571274592847948,0.023571274592847948,0.04821728665903474,2.696843782170779,0.25090666670388995,0.33672261284874827,0.2044758023959613,0.46257100781282645,0.03300724906279329,0.03300724906279329,0.06601789276703728,0.31465887213697896,0.31465887213697896,0.4616332508212669,0.31465887213697896,0.4616332508212669,0.13055558033895218,0.15715172691247958,0.13383948726529993,0.281396393138313,0.323285612560572,0.11793101929230136,0.1082609267934361,0.03300724906279329,0.023571274592847948,0.1276011117911666,0.023571274592847948,0.023571274592847948,0.1875107278365486,0.1875107278365486,18.38477020830539,0.023571274592847948,0.03300724906279329,0.03300724906279329,0.08036186168048194,0.08036186168048194,0.31465887213697896,0.08014979824848928,0.08014979824848928,0.08036186168048194,1.1355513637479224,0.08036186168048194,0.08036186168048194,0.5533396031348514,0.20992753074006082,0.20992753074006082,0.20992753074006082,0.20992753074006082,0.9068477032971963,0.9068477032971963,0.29108759754413094,0.25090666670388995,0.5514108955053248,0.15715172691247958,0.11715995666091908,0.08036186168048194,0.25090666670388995,0.20992753074006082,0.6960565035735793,0.5533396031348514,0.5533396031348514,1.7282735029889569,0.5531642220655008,29.101456548426828,0.01650362453139662,0.25090666670388995,0.1875107278365486,0.38216460031633803,0.007358601090145207,0.2918476454517165,0.23586203858460278,1.7282735029889569,0.3018765367112193,0.20992753074006082,0.3018765367112193,0.30187653671018944,0.5921888311602177,0.13055558033895218,0.13055558033895218,0.004415160654087104,0.16557318992377204,8.29190750895669,84.02769419386483,61.405349078794266,-0.036157267387194464,0.023571274592847948,197.8414995204562,0.15353646952386873,62.31158220635949,0.2918476454488708,0.3018765367112193,0.16557318992377204,61.405349078794266,0.3018765367112193,0.30187653671018944,1.1608083522949126,0.1309355988223506,0.30187653671018944,0.5531642220655008,0.01362380313601686,1.1796139613492271,1.1796139613492271,0.2358620385846028,0.21360725541199738,0.1082609267934361,10.276621222708396,10.276621222701642,0.007358601090145207,84.02769419384077,62.31158220635949,0.25090666670388995,7.8686805072410735,15.77310674760274,84.02769419386483,0.08036186168048194,0.31465887213697896,185.04769884236174,0.24644230733358047,0.13425025058214163,0.04821728665903474,0.3018765367112193,0.11715995666091908,0.323285612560572,0.21360725541199738,0.38216460031633803,-4.99250686973692e-05,0.08036186168048194,24.07396229490051,0.1309355988223506,10.276621222701642,0.13383948726590802,1.7401327605100776,0.16557318992377204,0.3018765367112193,0.25090666670388995,0.023571274592847948,0.004415160654087104,18.066286214525334,0.5533396031348514,0.06601449812558663,0.23586203858460278,0.08036186168048194,0.323285612560572,0.05413046339671803,0.0638005558955833,1.7282735029889569,0.1276011117911666,0.33672261284874827,0.6283749273709468,0.004415160654087104,6.400192027576466,27.556323355006164,122.80545986221054,14.698170726835219,0.01178563729642395,1.054865716927019,0.01178563729642395,-4.99250686973692e-05,15.773489610745116,0.01650362453139662,0.06601449812558663,0.21360725541199738,0.0638005558955833,0.05413046339671803,0.0638005558955833,20.562831440942524,0.004415160654087104,19.889766006071568,61.405349078794266,0.05413046339671803,0.06380055589558328,0.05413046339671803,0.06601449812558663,0.06601449812558663,0.05413046339671803,0.0638005558955833,20.562831440942524,0.05413046339671803,0.06380055589558328,0.1082609267934361,0.30187653671018944,0.004415160654087104,0.3018765367112193,0.3018765367112193,0.30187653671018944,0.2358620385846028,102.56576580316155,0.01178563729642395,0.01362380313601686,0.007358601090145207,0.1276011117911666,0.01650362453139662,0.13383948726529993,0.006623165107994664,0.3018765367112193,1.1608083522949122,0.8482537279706346,0.029597369946432795,0.029597369946432795,185.5685101979588
p2,4.22649016783019,0.10566253880644616,0.002113245969874017,21.13246640499137,0.042663040882892744,0.05917869596249592,0.05917869596249592,0.02474523316697265,4.59168662685091,4.154658178370528,0.6029555220833023,0.006363091940513533,0.004665946524013231,0.06513250304250562,0.45842391554243966,0.1736455789282026,14.296315467138069,0.004355868507806794,0.032522258473083154,0.047369398373266786,0.050433125891517355,0.05917869596249592,0.032522258473083154,0.032522258473083154,0.09787797285067695,0.042663040882892744,0.006363091940513533,0.006363091940513533,0.03620009712582317,0.06517077019657108,0.042663040882892744,0.006363091940513533,0.06517077019657108,0.050433125891517355,1.2451762408905775,0.002177934253903371,0.031126011867977435,0.002177934253903371,7.312215194935755,0.47770957105219436,0.09396522304829436,0.09668363029154703,0.043759682697839405,0.03983774888359112,0.002177934253903371,0.002177934253903371,4.110929770064308,7.773751847255436,-0.8038834344130943,0.042663040882892744,0.050433125891517355,0.08092735799616235,0.08092735799616235,-0.30464869061477845,0.0017978927023075842,-0.0066540603373175106,4.22649016783019,0.09787797285067695,0.050433125891517355,5.028897571104579,4.6571986696757754,-0.00037832127476483993,0.09787797285067695,0.032522258473083154,0.008712383561556219,0.031126011867977435,0.039837748875784396,0.039837748875784396,0.033111406703875385,0.033111406703875385,0.004355868507806794,0.039837748875784396,0.010577130539824502,0.010577130539824502,0.0031106310160088028,0.0031106310160088028,-0.0049164102271258,0.03983774888359112,0.03983774888359112,0.03112601186797745,0.027703494975994447,0.19484960760373837,0.05910445074015716,0.041524595680058535,0.06833543720625351,0.0031106310160088028,0.02860757478437076,0.0031106310160088028,0.0031106310160088028,0.006363091940513533,0.43459127712397727,0.033111406703875385,0.05272861666418957,0.026984063608896366,0.05917869596249592,0.004355868507806794,0.004355868507806794,0.00871216804624941,0.041524595680058535,0.041524595680058535,0.06092036738909862,0.041524595680058535,0.06092036738909862,0.017229023239625448,0.02073884609115008,-0.0066540603373175106,0.03433906211097436,0.042663040882892744,0.015563005933988697,0.014286872582092151,0.004355868507806794,0.0031106310160088028,0.016839139285885214,0.0031106310160088028,0.0031106310160088028,0.02474523316697265,0.02474523316697265,3.7883828633190184,0.0031106310160088028,0.004355868507806794,0.004355868507806794,0.010605115920348546,0.010605115920348546,0.041524595680058535,0.010577130539824502,0.010577130539824502,0.010605115920348546,0.16823872456522315,0.010605115920348546,0.010605115920348546,0.08096610042906244,0.027703494975994447,0.027703494975994447,0.027703494975994447,0.027703494975994447,0.11967398630878423,0.11967398630878423,0.0384139646640497,0.033111406703875385,0.08053944956108158,0.02073884609115008,0.015461251034673017,0.010605115920348546,0.033111406703875385,0.027703494975994447,0.10971127360950866,0.08096610042906244,0.08096610042906244,0.27839634276635217,0.08092735799616235,7.773751847255436,0.002177934253903371,0.033111406703875385,0.02474523316697265,0.050433125891517355,0.0009710927041843777,0.043759682697839405,0.03112601186797745,0.27839634276635217,0.039837748875784396,0.027703494975994447,0.039837748875784396,0.03983774888359112,0.07814939062872556,0.017229023239625448,0.017229023239625448,0.0005826556225106097,0.02185020152252104,1.2451762408905775,22.324926139396467,13.765838018068415,-0.5202909994734362,0.0031106310160088028,43.93900041525791,0.020261751323976007,14.296315467138069,0.043759682717471715,0.039837748875784396,0.02185020152252104,13.765838018068415,0.039837748875784396,0.03983774888359112,0.1736455789282026,0.017279164673800057,0.03983774888359112,0.08092735799616235,0.0017978927023075842,0.17760906492043804,0.17760906492043804,0.031126011867977435,0.028189097298847762,0.014286872582092151,1.6243201772430362,1.624320177286477,0.0009710927041843777,22.324926139493893,14.296315467138069,0.033111406703875385,1.2097864267099467,4.226255398895877,22.324926139396467,0.010605115920348546,0.041524595680058535,17.356946546302694,0.032522258473083154,-0.0064224530318645195,0.006363091940513533,0.039837748875784396,0.015461251034673017,0.042663040882892744,0.028189097298847762,0.050433125891517355,-0.00037832127476483993,0.010605115920348546,5.835639788612998,0.017279164673800057,1.624320177286477,-0.006654060326274913,0.27427658474966765,0.02185020152252104,0.039837748875784396,0.033111406703875385,0.0031106310160088028,0.0005826556225106097,3.602804686568952,0.08096610042906244,0.008711737015613633,0.03112601186797745,0.010605115920348546,0.042663040882892744,0.007143436291046051,0.008419569642942729,0.27839634276635217,0.016839139285885214,0.05272861666418957,0.09668363029154703,0.0005826556225106097,0.47770957105219436,7.312215194920787,27.52898888000974,3.9241028967954996,0.0015553155080043797,0.058642707685724216,0.0015553155080043797,-0.00037832127476483993,4.22649016783019,0.002177934253903371,0.008711737015613633,0.028189097298847762,0.008419569642942729,0.007143436291046051,0.008419569642942729,4.59168662685091,0.0005826556225106097,4.232906082301509,13.765838018068415,0.007143436291046051,0.008419569642942593,0.007143436291046051,0.008711737015613633,0.008711737015613633,0.007143436291046051,0.008419569642942729,4.59168662685091,0.007143436291046051,0.008419569642942593,0.014286872582092151,0.03983774888359112,0.0005826556225106097,0.039837748875784396,0.039837748875784396,0.03983774888359112,0.031126011867977435,23.125565293450173,0.0015553155080043797,0.0017978927023075842,0.0009710927041843777,0.016839139285885214,0.002177934253903371,-0.0066540603373175106,0.0008740394045269836,0.039837748875784396,0.17364557892820198,0.11194152209618724,-0.0040821304427493856,-0.0040821304427493856,17.821845680276127
