Complexity,Loss,Equation
1,0.006529514,"0.2614284"
4,0.005635965,"0.23211962 / x2"
6,0.0024566152,"(x1 * -0.10516036) + 0.36266723"
8,0.0024566147,"((x1 * 0.054113034) / -0.51458573) + 0.36266693"
9,0.0022442124,"((x1 * -0.10784647) / x3) + 0.37045324"
11,0.00094324985,"((x1 * -0.15260993) + (x8 * 0.09481771)) + 0.31426904"
14,0.0008412103,"(x11 + -0.67139095) + ((x1 * -0.15906207) + (x8 * 0.09671341))"
16,0.0005884591,"(((x8 * 0.2726413) + (x1 * -0.45125645)) / (x0 + 2.7154844)) + 0.3147632"
18,0.0004194139,"(((x8 * 0.08070187) + -0.15343238) / (x0 + 0.7512126)) + ((x1 * -0.16511098) + 0.50814205)"
19,0.00039387099,"(((x8 * 0.10488876) + -0.2062715) / (x11 + x0)) + ((x1 * -0.16486292) + 0.5137116)"
21,0.00025744396,"((x1 * -0.15743287) + 0.5057533) + ((((x8 * 0.08988354) + -0.17318314) * x3) / (x0 + 0.674195))"
23,0.00025547072,"((((x8 * 0.096033126) + -0.1836375) * (x3 + -0.08981014)) / (x0 + 0.6427071)) + ((x1 * -0.1563849) + 0.50303805)"
24,0.00023457756,"((x1 * -0.17332342) + (x11 * (x11 * 0.5311138))) + (((x8 * 0.07493706) + -0.14422391) / (x0 + 0.67703384))"
26,0.00022935284,"((((x8 * 0.048076916) + -0.091230534) * (x3 + 0.5714031)) / (x0 + 0.6022884)) + ((x1 * -0.16515802) + (x11 * 0.5159274))"
29,0.00021022107,"((((x8 * 0.7818745) + -1.5208949) * (x5 + 0.11256824)) / (x0 + 0.82176024)) + ((x1 * -0.17205475) + ((x11 * x11) * 0.5313899))"
