Complexity,Loss,Equation
1,0.010107707,"0.5828813"
4,0.00822856,"x4 + 0.56429344"
6,0.002040248,"(x1 * 0.14335273) + 0.44529542"
8,0.0019530564,"(-6.476902 / (x1 + 5.6514907)) + 1.5710611"
9,0.0014198311,"(x1 + 2.1051674) / (x8 + 4.2688456)"
11,0.0011292679,"((x1 + 1.2387) / (x8 + 4.45442)) + 0.18213107"
12,0.0011182486,"((x9 + x1) / (x8 + 4.4683914)) + 0.22753204"
13,0.0010908343,"(((x1 * 0.58111906) + 0.2253781) / (x8 + 2.1547668)) + 0.3389857"
14,0.00085867615,"(x3 * 0.0757401) + ((x1 + 1.8833061) / (x8 + 4.5476794))"
15,0.0007276916,"((x2 * x7) + (x1 + 2.0497453)) / (x8 + 5.382613)"
17,0.0006747892,"(((x1 + (x7 * x2)) * 0.47906026) / (x8 + 2.0952523)) + 0.32789266"
18,0.0006734307,"((x4 + (x7 * x2)) + (x1 + 2.1221159)) / (x8 + 5.5407844)"
19,0.00066091475,"((((x2 + 0.3319141) * 1.3333173) * x7) + (x1 + 1.7218553)) / (x8 + 5.7847486)"
20,0.00057031424,"((((x3 * 0.38209632) + x2) * x7) + (x1 + 1.8752275)) / (x8 + 5.5337067)"
22,0.0005301464,"((x1 + 1.5650642) + (((x2 + 0.6045975) * (x7 + x4)) * 1.4358222)) / (x8 + 6.267404)"
24,0.0005055495,"(((x1 + 1.5745156) * 0.6996053) / (x8 + 3.917757)) + (((x4 + x7) * (x2 + 0.68621194)) * 0.17742287)"
26,0.00049402914,"((((x1 + 1.6227201) * 0.59655356) * (x4 + 1.167371)) / (x8 + 3.9541516)) + (((x2 + 0.62891716) * x7) * 0.18131092)"
27,0.0004891782,"(((x1 + 1.5852557) * (x9 * 0.71117276)) / (x8 + 3.9577956)) + (((x2 + 0.69353163) * (x4 + x7)) * 0.17346689)"
29,0.0004826879,"((((x1 + 1.6109413) * 0.5874056) * (x4 + 1.1971369)) / (x8 + 3.9513867)) + ((x9 * (x2 + 0.6518044)) * (x7 * 0.17742099))"
