Complexity,Loss,Equation
1,0.004194916,"0.15809464"
4,0.002082932,"0.14846088 / x2"
6,0.0011017454,"0.29222453 / (x10 + 1.1664994)"
8,0.0010559672,"(0.4789266 / (x10 + 1.6384238)) + -0.045731865"
9,0.0008355549,"((x7 * 0.3630306) / x3) + -0.13530338"
11,0.00033478468,"((x8 * -0.11182784) + 0.43416736) / (x10 + 1.3852444)"
13,0.0003290853,"(((x8 * -0.122369915) + 0.51467395) / (x10 + 1.5832168)) + -0.016151605"
14,0.0002704364,"x5 + (((x8 * -0.111925036) + 0.42990512) / (x10 + 1.3778011))"
16,0.00019287741,"((x8 * -0.104226984) + ((x1 * 0.049893085) + 0.28903878)) / (x10 + 0.8611338)"
17,0.0001847688,"((x8 * -0.11148673) + ((x1 * 0.04512932) + 0.32380304)) / (x11 + x10)"
19,0.00015607727,"((((x1 * 0.07065864) * x7) + 0.282974) + (x8 * -0.103001244)) / (x10 + 0.84352267)"
20,0.00015047756,"(((x5 + 0.042626668) * x1) + ((x8 * -0.11118342) + 0.3238218)) / (x10 + x11)"
21,0.0001242037,"(((x5 * 3.838524) + (x1 * 0.04195874)) + ((x8 * -0.105654195) + 0.3040837)) / (x10 + 0.93375486)"
22,0.0001121426,"((((x1 * 0.010180916) + x5) * 3.9087605) + ((x8 * -0.10861092) + 0.31902748)) / (x10 + x11)"
24,0.00010276745,"((((x1 * 0.060905658) + (x5 * 3.9628823)) * x7) + ((x8 * -0.10364599) + 0.2951558)) / (x10 + 0.90105253)"
25,9.884486e-5,"(((x5 * 3.5495808) + (x1 * (x7 * 0.055516567))) + ((x8 * -0.10839462) + 0.31854144)) / (x10 + x11)"
27,8.338801e-5,"((((x8 * -0.05232522) + 0.15240005) * (x7 + 1.3444607)) + ((x5 * 3.5539677) + (x1 * 0.04184722))) / (x10 + x11)"
