Complexity,Loss,Equation
1,0.014205559,"0.5723516"
4,0.010424278,"x2 / 1.8475993"
6,0.001535452,"(x1 * 0.17448777) + 0.39132413"
9,0.0013074784,"((x4 + x1) * 0.17350294) + 0.38911974"
11,0.0008046977,"((x1 + -2.3699954) / (x10 + 5.628737)) + 0.78385705"
13,0.000575881,"(-0.08462892 / (x10 + 0.48932973)) + ((x1 * 0.13227397) + 0.51588845)"
14,0.0004331657,"((x1 + (x10 * 0.7041461)) / (x0 + 7.4271593)) + 0.3680977"
16,0.00037632236,"((x10 + 2.561476) / (x0 + 8.753194)) + ((x1 * 0.12325462) + 0.07550005)"
18,0.0003756749,"((x1 * 0.12269133) + 0.13473317) + (((x10 + 2.0208373) * 0.8551667) / (x0 + 7.4066133))"
19,0.00037206878,"(((x1 * 0.12245586) / x11) + 0.0745073) + ((x10 + 2.5526614) / (x0 + 8.7125025))"
20,0.0003483637,"(((x6 * (0.28874928 * x0)) + x1) + (x10 + 3.0547707)) / (x0 + 8.305924)"
21,0.00025287192,"((x1 * 0.13810945) + 0.38512337) + (((x8 * -0.05564172) + (x10 * 0.20129226)) / (x0 + 1.7852402))"
24,0.00024746053,"(((x8 * -0.055493303) + ((x10 * x9) * 0.1979051)) / (x0 + 1.7519355)) + ((x1 * 0.13834475) + 0.38538983)"
25,0.00016074377,"((x1 * 0.13463144) + 0.3856237) + ((((x8 * -0.034008864) + (x10 * 0.12643246)) * x3) / (x3 + x0))"
27,0.00015586031,"((((x8 * -0.0358953) + (x10 * 0.13748957)) * (x3 + -0.069925725)) / (x3 + x0)) + ((x1 * 0.13310309) + 0.38593215)"
