Complexity,Loss,Equation
1,0.004680548,"0.15035833"
4,0.0022216649,"0.13511428 / x2"
6,0.0016558918,"0.27932385 / (x10 + 1.2345468)"
7,0.0015050821,"0.11665471 / (x2 * x3)"
8,0.0014875185,"(0.83779156 / (x10 + 2.5565794)) + -0.10772758"
9,0.0010163835,"((x7 * 0.37608674) / x3) + -0.16028102"
11,0.0004883638,"((x8 * -0.13962425) + 0.44589838) / (x10 + 1.4722536)"
13,0.00042345593,"(((x8 * -0.19727992) + 0.8213427) / (x10 + 2.3350503)) + -0.061244793"
14,0.00040438262,"(((x8 * -0.19321632) + 0.6200736) * x7) / (x10 + 1.580773)"
16,0.0002076733,"(((x1 * 0.06843542) + 0.2592476) + (x8 * -0.11761082)) / (x10 + 0.8060685)"
17,0.00020006059,"((x1 * 0.06402226) + ((x8 * -0.13198785) + 0.30769336)) / (x10 + x11)"
19,0.000121605444,"((((x8 * -0.16069476) + 0.3600657) * x7) + (x1 * 0.06886647)) / (x10 + 0.8665994)"
21,0.00011114748,"((x1 * 0.06761634) + (((x8 * -0.11021173) + 0.24823277) * (x7 + 0.33240485))) / (x10 + 0.8545874)"
22,0.000105630934,"((((x2 * -0.089973755) + 0.16443546) * x1) + ((x8 * -0.12964746) + 0.29484308)) / (x11 + x10)"
24,6.4410655e-5,"((((x10 * -0.027594075) + 0.09519753) * x1) + (((x8 * -0.186234) + 0.4197529) * x7)) / (x10 + 1.0589218)"
26,4.8344482e-5,"((((x10 * -0.029997544) + 0.095225886) * x1) + (((x8 * -0.13875253) + 0.31725758) * (x7 + 0.2809326))) / (x10 + 1.0989144)"
