Complexity,Loss,Equation
1,0.0062544527,"0.27822003"
4,0.0061163446,"x11 + -0.7092954"
6,0.003635551,"(x1 * -0.09175111) + 0.36172652"
9,0.0024604076,"((x1 * -0.10154857) / x8) + 0.38342986"
11,0.00084763335,"((x1 * -0.15409742) + (x8 * 0.124293424)) + 0.29727492"
14,0.0007327233,"((x8 * 0.122838326) + -0.6888269) + (x11 + (x1 * -0.1540914))"
16,0.00032695135,"((x1 * -1.6104747) / (x0 + 10.071339)) + ((x8 * 0.11176262) + 0.3053848)"
18,0.00032649882,"((x8 * 0.114609994) + 0.37903416) + (((x1 * -1.4392737) + -0.56826544) / (x10 + 7.8420053))"
19,0.00028514583,"((x1 * -1.3452088) / (x0 + 8.417488)) + (((x8 * 0.11004419) + 0.31121433) * x11)"
21,0.00027525352,"(((x1 * -1.9493856) + -1.5281603) / (x10 + 10.954749)) + (((x8 * 0.11408636) + 0.45065066) * x11)"
22,0.00024585903,"((x1 * -0.15439285) + (x11 * 0.305703)) + (((x0 * 0.016381456) / x8) + (x8 * 0.10942827))"
24,0.000245859,"((x1 * -0.15439266) + (x11 * 0.30570284)) + (((x0 * 0.019957675) / (x8 * 1.2183084)) + (x8 * 0.109428234))"
25,0.00021070716,"((x8 * 0.11156551) + ((x0 * 0.019531762) / (x8 * x2))) + ((x1 * -0.15499516) + (x11 * 0.30383885))"
28,0.00017168395,"((x1 * -0.15502226) + (x11 * (x11 * 0.30811518))) + ((x8 * 0.11111564) + ((x0 * 0.019540753) / (x8 * x2)))"
