Complexity,Loss,Equation
1,0.0043217507,"0.15434377"
4,0.002108503,"0.14256886 / x3"
6,0.0011792124,"0.32015514 / (x10 + 1.3506734)"
8,0.00084669364,"(1.4898325 / (x10 + 3.629894)) + -0.18152037"
9,0.00051305955,"((x7 * 0.38710135) / x3) + -0.15847142"
11,0.00025815715,"((x8 * -0.09885254) + 0.3215528) / (x0 + 1.2659013)"
13,0.00023664923,"(((x8 * -0.11601069) + 0.4140466) / (x0 + 1.510687)) + -0.020928051"
14,0.00016532715,"(((x8 + x2) * -0.09151608) + 0.45404476) / (x0 + 1.5542567)"
16,0.00010831786,"(((x8 * -0.1552497) + (x10 * -0.09336482)) + 0.6334164) / (x0 + 2.421221)"
19,8.277877e-5,"((((x10 * -0.058906134) * x2) + 0.53567433) + (x8 * -0.12988515)) / (x0 + 2.0943713)"
21,8.2542974e-5,"(((x8 * -0.12851426) + 0.52580607) + (((x2 * -0.06225239) + 0.0070703537) * x10)) / (x0 + 2.0567884)"
22,7.290774e-5,"(((x8 * -0.12851153) + 0.5246629) + (((x2 * -0.056665678) * x10) + x5)) / (x0 + 2.0569875)"
24,6.3806685e-5,"((((x2 * x10) * -0.06690433) + (x1 * 0.02337724)) + ((x8 * -0.13796023) + 0.5061342)) / (x0 + 1.9815137)"
27,6.338476e-5,"(((x8 * -0.15362294) + 0.5404215) + (((x1 * x8) * 0.016541367) + (x2 * (x10 * -0.06803751)))) / (x0 + 2.0655935)"
29,6.2431856e-5,"((((x10 * x2) * -0.06805293) + ((x1 * 0.017514484) * (x3 * 1.3592986))) + ((x8 * -0.1396948) + 0.50939125)) / (x0 + 1.9806105)"
