Complexity,Loss,Equation
1,0.008285031,"0.25497982"
4,0.0075561227,"0.16876395 / x6"
6,0.004608784,"(x1 * -0.0984039) + 0.35043657"
8,0.0046087834,"((x1 * -0.18149713) / 1.8441344) + 0.35044116"
9,0.003376816,"((x1 * -0.11498354) / x8) + 0.37730166"
11,0.00097393506,"((x1 * -0.16868222) + (x8 * 0.14541847)) + 0.27432525"
14,0.00075191964,"((x7 + x1) * -0.17809653) + ((x8 * 0.1488066) + 0.41101843)"
16,0.0004736396,"((x10 * 0.019929187) + 0.2762309) + ((x8 * 0.13170956) + (x1 * -0.17655535))"
19,0.00036217083,"((x1 * -0.19141737) + ((x10 * 0.037635453) / x3)) + ((x8 * 0.14316316) + 0.2660524)"
21,0.00026578025,"(((x8 * 0.30400825) + (x1 * -0.38705721)) + ((x10 * 0.11173362) + 0.49104908)) / (x3 + 1.1038944)"
24,0.00025047886,"(((x8 * 0.3514295) + (x1 * -0.4532851)) + ((x11 * 0.59541726) + (x10 * 0.11953429))) / (x3 + 1.4523321)"
26,0.00022240826,"(((x10 * 0.10695255) + 0.37742054) + (((x8 * 0.3860599) + (x1 * -0.498598)) * (x4 + 0.59669))) / (x3 + 0.6715601)"
29,0.00021594131,"(((x10 * 0.10591629) + (x9 * 0.37758663)) + (((x1 * -0.497579) + (x8 * 0.38650748)) * (x4 + 0.59665656))) / (x3 + 0.66974586)"
