Complexity,Loss,Equation
1,0.011462426,"0.5578072"
4,0.010296773,"x4 + 0.53922445"
6,0.0020052646,"(x1 * 0.1676842) + 0.40146852"
8,0.0019424348,"(-5.734691 / (x1 + 4.8577294)) + 1.5575653"
11,0.001408323,"(((x0 * -0.008185237) + 0.17857532) * x1) + 0.40002733"
13,0.0013306122,"(((x0 * -0.018163921) + 0.18166855) * (x1 + -0.7002041)) + 0.52412206"
14,0.00012956366,"((x1 + x10) * 0.121207476) + (0.38473344 + (x0 * -0.06374863))"
16,0.00012954162,"(((x10 * 1.005974) + x1) * 0.120923355) + ((x0 * -0.06394409) + 0.38475147)"
18,0.00012954159,"((x0 * -0.0639492) + 0.3847509) + ((((x10 * 1.006123) + x1) * 0.12400186) / 1.0255136)"
19,0.000112093396,"((x0 * -0.06508104) + 0.3867186) + (((x8 * 0.005180893) + 0.11453476) * (x10 + x1))"
21,0.000112093294,"(((x0 * -0.03017399) / 0.46364686) + 0.38672355) + (((x8 * 0.0051782373) + 0.11453511) * (x10 + x1))"
24,0.00010407506,"(((x8 * 0.0056454376) + 0.11373465) * (x1 + x10)) + (((x0 * -0.033227522) + 0.1978749) / (x5 + 0.5087004))"
28,0.00010098788,"((((x0 * -0.15948965) + (x11 * x3)) * (x11 + -0.18564056)) + ((x10 + x1) * 0.19382668)) / (x3 + 0.8385674)"
30,9.8928635e-5,"((((x1 * 0.9334548) + x10) * 0.20204899) + (((x0 * -0.16398299) + (x11 * x3)) * (x11 + -0.18503432))) / (x3 + 0.8390581)"
