var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10,var_11,var_12,nX,nP,nM,set
0.0,0.8643308,0.7319218,0.8819493,0.0,0.0,0.52230865,0.8231444,0.5102464,0.9963184,0.383757,0.9784634,0.2298833,0.23851644,0.53160036,set_1
0.0067619365,0.9008685,0.74158037,0.8866718,0.0,0.0,0.52230865,0.8231444,0.5452501,0.99645215,0.39157608,0.9784634,0.22997779,0.2366125,0.53340966,set_1
0.010060787,0.9587693,0.7570992,0.89413655,0.0,0.0,0.52230865,0.8231444,0.599102,0.9963511,0.4040446,0.9784634,0.2296615,0.23345628,0.53688216,set_1
0.006690465,1.0294795,0.7762693,0.9032948,0.0,0.0,0.52230865,0.8231444,0.6637242,0.99636227,0.41970932,0.9784634,0.2288738,0.22935212,0.54177403,set_1
0.010233555,1.0548906,0.7834106,0.9069591,0.0,0.0,0.52230865,0.8231444,0.68661124,0.99626744,0.42544106,0.9784634,0.22880596,0.22802687,0.5431672,set_1
0.00994946,1.0654291,0.7863476,0.90840924,0.0,0.0,0.52230865,0.8231444,0.6960353,0.99619395,0.44479483,0.9784634,0.22923993,0.22408852,0.54667157,set_1
0.009486793,1.0774792,0.7897108,0.9100711,0.0,0.0,0.52230865,0.8231444,0.7068057,0.99617136,0.44765303,0.9784634,0.22910005,0.22338207,0.54751796,set_1
0.0,2.191031,1.2024994,1.1233342,0.0,0.0,0.49892062,0.8231444,1.69768,0.99653465,0.8683765,0.9784634,0.2188606,0.13717438,0.64396507,set_1
-0.016850881,2.21755,1.2145059,1.1333963,0.0,0.0,0.49892062,0.8231444,1.7326838,0.996298,0.9172593,0.9784634,0.21855801,0.12996154,0.65148044,set_1
-0.02930797,2.2544441,1.2319782,1.1492163,0.0,0.0,0.49892062,0.8231444,1.7865356,0.9962654,0.94536155,0.9784634,0.21840519,0.124729574,0.65686524,set_1
-0.032712754,2.2939162,1.2519995,1.1687387,0.0,0.0,0.49892062,0.8231444,1.8511578,0.9964043,0.9798999,0.9784634,0.21898443,0.118678026,0.6623376,set_1
-0.031987395,2.306783,1.2589202,1.175801,0.0,0.0,0.49892062,0.8231444,1.8740449,0.99637187,0.99234563,0.9784634,0.2193212,0.11657589,0.66410285,set_1
-0.031614996,2.3119361,1.2617586,1.1787325,0.0,0.0,0.49892062,0.8231444,1.883469,0.9963332,0.99750274,0.9784634,0.21946755,0.11571262,0.66481984,set_1
-0.03123334,2.3177323,1.2650008,1.1821002,0.0,0.0,0.49892062,0.8231444,1.8942393,0.9962669,1.0034199,0.9784634,0.2196349,0.11472606,0.665639,set_1
0.0,1.3319652,0.8014465,0.9127419,0.0,0.0,0.49038136,0.8231444,0.72026867,0.99624836,0.4512569,0.9784634,0.21847542,0.23498122,0.54654336,set_1
-0.0059001283,1.3737375,0.81262237,0.9182511,0.0,0.0,0.49038136,0.8231444,0.7552724,0.9964786,0.46078876,0.9784634,0.21773328,0.23255211,0.5497146,set_1
-0.012671047,1.4372516,0.8297197,0.9269057,0.0,0.0,0.49038136,0.8231444,0.8091243,0.9961258,0.47590965,0.9784634,0.21672289,0.22875997,0.5545171,set_1
-0.016690316,1.5121286,0.85005504,0.9375883,0.0,0.0,0.49038136,0.8231444,0.8737465,0.99623704,0.49478522,0.9784634,0.21583836,0.2241222,0.5600394,set_1
-0.01748581,1.5383725,0.8572412,0.9414544,0.0,0.0,0.49038136,0.8231444,0.8966335,0.99651384,0.50166136,0.9784634,0.21558912,0.22244908,0.56196177,set_1
-0.017887453,1.5491707,0.86020994,0.94306004,0.0,0.0,0.49038136,0.8231444,0.90605766,0.99646455,0.5045217,0.9784634,0.21547438,0.2217543,0.5627713,set_1
-0.018481178,1.5615222,0.86361545,0.9449052,0.0,0.0,0.49038136,0.8231444,0.91682804,0.9963449,0.50781155,0.9784634,0.21533275,0.22095403,0.5637132,set_1
0.0,2.3172617,0.96040964,1.0012342,0.0,0.0,0.52940863,0.8231444,1.2089744,0.99614996,0.6289633,0.9784634,0.193061,0.22203128,0.5849077,set_1
0.00091416907,2.3597128,0.97166216,1.0085361,0.0,0.0,0.52940863,0.8231444,1.243978,0.99662006,0.6422552,0.9784634,0.19279893,0.21906362,0.5881375,set_1
0.002618007,2.4239247,0.988877,1.0199729,0.0,0.0,0.52940863,0.8231444,1.2978299,0.99618185,0.66317844,0.9784634,0.19239333,0.21442582,0.59318084,set_1
0.0132167395,2.4977114,1.0092329,1.0343598,0.0,0.0,0.52940863,0.8231444,1.3624521,0.99651355,0.68904513,0.9784634,0.19247366,0.20885928,0.598667,set_1
0.018432382,2.5231152,1.016442,1.0396597,0.0,0.0,0.52940863,0.8231444,1.3853393,0.9963535,0.72500855,0.9784634,0.19314875,0.20248374,0.60436743,set_1
0.020895483,2.5334437,1.019411,1.04188,0.0,0.0,0.52940863,0.8231444,1.3947632,0.9962977,0.72904056,0.9784634,0.19320913,0.20166254,0.6051283,set_1
0.023440706,2.5452375,1.0228133,1.044425,0.0,0.0,0.52940863,0.8231444,1.4055337,0.99627024,0.73367107,0.9784634,0.19326803,0.20071566,0.60601634,set_1
0.0,1.9270207,0.99165314,1.0408556,0.0,0.0,0.5252333,0.8231444,1.3866855,0.9963436,0.7255834,0.9784634,0.2191186,0.17130284,0.60957855,set_1
-0.00027596226,1.9608814,1.0037358,1.0492423,0.0,0.0,0.5252333,0.8231444,1.4216893,0.9962787,0.74066156,0.9784634,0.21901831,0.16815494,0.61282676,set_1
-0.00015868201,2.0114295,1.0222416,1.0624388,0.0,0.0,0.5252333,0.8231444,1.4755411,0.99630994,0.76435083,0.9784634,0.21896327,0.16326526,0.61777145,set_1
0.0009878413,2.069462,1.0442947,1.0787562,0.0,0.0,0.5252333,0.8231444,1.5401634,0.99630594,0.7935657,0.9784634,0.219052,0.15733679,0.6236112,set_1
0.0016336294,2.0893004,1.0520638,1.0846642,0.0,0.0,0.5252333,0.8231444,1.5630504,0.99636286,0.8041187,0.9784634,0.21912766,0.15522255,0.6256498,set_1
0.0019216624,2.0973592,1.0552574,1.0871168,0.0,0.0,0.5252333,0.8231444,1.5724745,0.996368,0.80849534,0.9784634,0.21916312,0.15434992,0.6264869,set_1
0.0022593797,2.106491,1.0589037,1.0899342,0.0,0.0,0.5252333,0.8231444,1.5832448,0.9963501,0.8135196,0.9784634,0.21920568,0.15335122,0.6274431,set_1
0.0,0.16770062,0.56366724,0.83327585,0.0,0.0,0.5375986,0.8231444,0.10231855,0.9963559,0.2972625,0.9784634,0.2479441,0.24448273,0.50757307,set_1
0.035084024,0.19384462,0.5703774,0.83696413,0.0,0.0,0.5375986,0.8231444,0.13732225,0.99642247,0.3022601,0.9784634,0.2500148,0.24367565,0.50630957,set_1
0.06483847,0.24005686,0.58272964,0.8429058,0.0,0.0,0.5375986,0.8231444,0.19117412,0.99619824,0.31037092,0.9784634,0.2515454,0.24187678,0.50657773,set_1
0.07298714,0.3021715,0.59999514,0.8504074,0.0,0.0,0.5375986,0.8231444,0.25579634,0.9964375,0.3207792,0.9784634,0.25156152,0.23903228,0.5094062,set_1
0.07347398,0.32478383,0.6063465,0.8531272,0.0,0.0,0.5375986,0.8231444,0.2786834,0.99621964,0.32464218,0.9784634,0.25139526,0.23793705,0.5106676,set_1
0.07367825,0.3341033,0.608966,0.85425395,0.0,0.0,0.5375986,0.8231444,0.28810748,0.9963214,0.32625967,0.9784634,0.25133875,0.23747818,0.511183,set_1
0.07374367,0.34479725,0.6119784,0.8555482,0.0,0.0,0.5375986,0.8231444,0.29887784,0.9965285,0.3281274,0.9784634,0.25126877,0.23694524,0.51178604,set_1
0.0,0.6987813,0.79855204,0.86626136,0.0,0.0,0.5063591,0.8231444,0.38907972,0.99612737,0.3584272,0.9784634,0.23288229,0.23544723,0.53167045,set_1
-0.0010761105,0.7355341,0.8080431,0.8706302,0.0,0.0,0.5063591,0.8231444,0.4240834,0.99641246,0.36546797,0.9784634,0.23249102,0.23357978,0.53392917,set_1
-0.003282246,0.7922841,0.8227898,0.8775001,0.0,0.0,0.5063591,0.8231444,0.47793528,0.9962834,0.37673894,0.9784634,0.23184021,0.23059535,0.5375644,set_1
-0.008116782,0.8609264,0.8408179,0.88599867,0.0,0.0,0.5063591,0.8231444,0.54255754,0.9964489,0.39096665,0.9784634,0.23096754,0.22680578,0.5422266,set_1
-0.010134555,0.88530517,0.84726906,0.8890765,0.0,0.0,0.5063591,0.8231444,0.5654446,0.9965508,0.39618942,0.9784634,0.23064989,0.22541572,0.5439344,set_1
-0.010871379,0.89532197,0.8499246,0.89035374,0.0,0.0,0.5063591,0.8231444,0.5748687,0.99644023,0.3983679,0.9784634,0.23051777,0.2248399,0.5446423,set_1
-0.011576073,0.90673846,0.8529535,0.89182025,0.0,0.0,0.5063591,0.8231444,0.58563906,0.996254,0.40087757,0.9784634,0.23037308,0.22418061,0.54544634,set_1
0.0,1.8771199,1.0996878,1.0800928,0.0,0.0,0.5457262,0.8231444,1.5442022,0.9963181,0.79542017,0.9784634,0.22563621,0.14670706,0.6276567,set_1
-0.014045414,1.9075913,1.1121376,1.0891579,0.0,0.0,0.5457262,0.8231444,1.5792059,0.99636,0.8116327,0.9784634,0.22497459,0.1432694,0.63175607,set_1
-0.024920482,1.9511932,1.1304659,1.1033809,0.0,0.0,0.5457262,0.8231444,1.6330577,0.9963499,0.83706737,0.9784634,0.22463432,0.13816924,0.6371965,set_1
-0.021588635,1.9980911,1.151654,1.1213713,0.0,0.0,0.5457262,0.8231444,1.69768,0.99653465,0.8683765,0.9784634,0.22526595,0.13231671,0.6424174,set_1
-0.021118281,2.013942,1.1592438,1.1279639,0.0,0.0,0.5457262,0.8231444,1.7205671,0.99637586,0.91102153,0.9784634,0.22581296,0.12664331,0.64754367,set_1
-0.020983567,2.0203567,1.1623623,1.130696,0.0,0.0,0.5457262,0.8231444,1.7299911,0.9963132,0.9158705,0.9784634,0.22589467,0.12578328,0.64832205,set_1
-0.020827232,2.0275996,1.1659205,1.133833,0.0,0.0,0.5457262,0.8231444,1.7407615,0.99626184,0.92143524,0.9784634,0.2259929,0.124800086,0.649207,set_1
0.0,1.3172394,0.81316286,0.9326065,0.0,0.0,0.5421052,0.8231444,0.84412795,0.99675214,0.48603502,0.9784634,0.22183737,0.22252946,0.5556331,set_1
0.0003991644,1.3569605,0.82426375,0.9384774,0.0,0.0,0.5421052,0.8231444,0.87913173,0.9963326,0.49639413,0.9784634,0.22149205,0.22006063,0.55844724,set_1
-0.00078964187,1.4181082,0.84154993,0.9477263,0.0,0.0,0.5421052,0.8231444,0.9329836,0.99616724,0.51278776,0.9784634,0.22090414,0.21613273,0.5629631,set_1
-0.0037139636,1.4910994,0.862501,0.9591698,0.0,0.0,0.5421052,0.8231444,0.9976058,0.9964601,0.5331904,0.9784634,0.22018425,0.21124193,0.5685738,set_1
-0.0027782444,1.5166262,0.8699973,0.963435,0.0,0.0,0.5421052,0.8231444,1.0204928,0.99666417,0.54060745,0.9784634,0.22004813,0.20952153,0.5704303,set_1
-0.0020186645,1.5271395,0.8731373,0.9652553,0.0,0.0,0.5421052,0.8231444,1.0299169,0.9965816,0.5647684,0.9784634,0.22057267,0.20505226,0.57437503,set_1
-0.0019744167,1.5392008,0.8767262,0.9673097,0.0,0.0,0.5421052,0.8231444,1.0406873,0.99642026,0.5684501,0.9784634,0.22047015,0.20421909,0.5753108,set_1
0.0,0.40552947,0.6014834,0.84684545,0.0,0.0,0.54916394,0.8231444,0.22348525,0.99635047,0.31548294,0.9784634,0.23924704,0.24974556,0.51100737,set_1
0.02663443,0.43507722,0.60902673,0.8507724,0.0,0.0,0.54916394,0.8231444,0.25848895,0.9963968,0.3212289,0.9784634,0.2406966,0.24860068,0.5107028,set_1
0.045804836,0.48576942,0.6223729,0.8570226,0.0,0.0,0.54916394,0.8231444,0.3123408,0.99643546,0.33049092,0.9784634,0.24148998,0.24632983,0.5121802,set_1
0.055842303,0.5520135,0.64040995,0.8651914,0.0,0.0,0.54916394,0.8231444,0.37696305,0.99630064,0.35604241,0.9784634,0.24198744,0.24040644,0.5176061,set_1
0.056649107,0.5762462,0.64708245,0.8681658,0.0,0.0,0.54916394,0.8231444,0.39985007,0.9962041,0.36056963,0.9784634,0.24179254,0.23923613,0.5189713,set_1
0.056679547,0.5862833,0.6498543,0.8693979,0.0,0.0,0.54916394,0.8231444,0.4092742,0.9964628,0.36246172,0.9784634,0.24171115,0.23873878,0.51955,set_1
0.056538906,0.5977927,0.65303874,0.87081224,0.0,0.0,0.54916394,0.8231444,0.42004454,0.99647087,0.36464408,0.9784634,0.24159178,0.2381638,0.5202444,set_1
0.0,1.120124,0.76907676,0.9068997,0.0,0.0,0.4978133,0.8231444,0.6785335,0.9963363,0.4234071,0.9784634,0.22640215,0.23163898,0.54195887,set_1
0.0015903705,1.1510786,0.77759725,0.9111771,0.0,0.0,0.4978133,0.8231444,0.7068057,0.99617136,0.44765303,0.9784634,0.22677836,0.22647679,0.5467449,set_1
-0.01275679,1.6540146,0.92677593,0.99296016,0.0,0.0,0.4978133,0.8231444,1.1672392,0.99646443,0.6134326,0.9784634,0.22285877,0.18824838,0.5888929,set_1
-0.013892967,1.6694891,0.93176305,0.9959756,0.0,0.0,0.4978133,0.8231444,1.1820484,0.99623954,0.61890393,0.9784634,0.22270569,0.18699974,0.5902946,set_1
-0.018161518,1.7385644,0.9544077,1.0099958,0.0,0.0,0.4978133,0.8231444,1.2493632,0.9965722,0.6443216,0.9784634,0.22219592,0.1812497,0.59655434,set_1
-0.009432619,2.074655,1.0809178,1.1004462,0.0,0.0,0.4978133,0.8231444,1.6236337,0.99628353,0.8325732,0.9784634,0.22327027,0.14396319,0.63276654,set_1
0.008323291,2.190783,1.1367526,1.1480376,0.0,0.0,0.4978133,0.8231444,1.7905746,0.9962751,0.94749415,0.9784634,0.22583413,0.124976985,0.6491889,set_1
0.0,0.6904508,0.6920198,0.8647349,0.0,0.0,0.50562227,0.8231444,0.37561676,0.9963143,0.3557791,0.9784634,0.23403785,0.2420501,0.5239121,set_1
0.018994546,0.78941745,0.7182932,0.8771992,0.0,0.0,0.50562227,0.8231444,0.4725501,0.9962921,0.37558788,0.9784634,0.23430371,0.23717093,0.5285254,set_1
-0.004674569,1.2938628,0.86183286,0.9483339,0.0,0.0,0.50562227,0.8231444,0.93836874,0.9961391,0.5144575,0.9784634,0.22937325,0.2029214,0.56770533,set_1
-0.019258577,1.7298827,1.0062282,1.036044,0.0,0.0,0.50562227,0.8231444,1.3718762,0.99646175,0.7192801,0.9784634,0.22775938,0.15999304,0.6122476,set_1
-0.019576924,1.9298229,1.0874631,1.0956032,0.0,0.0,0.50562227,0.8231444,1.6101707,0.99626654,0.82618475,0.9784634,0.22831057,0.13863127,0.6330581,set_1
-0.019509109,1.9676738,1.1047316,1.109369,0.0,0.0,0.50562227,0.8231444,1.6613301,0.99648863,0.8506594,0.9784634,0.22866052,0.13395314,0.6373864,set_1
-0.0078485515,2.0502746,1.1473643,1.1460234,0.0,0.0,0.50562227,0.8231444,1.787882,0.9962685,0.94607204,0.9784634,0.23075925,0.11900908,0.6502317,set_1
0.0,0.54078937,0.6695275,0.85498875,0.0,0.0,0.46170375,0.8231444,0.29214635,0.9964064,0.3269577,0.9784634,0.24100229,0.23972088,0.5192768,set_1
