Complexity,Loss,Equation
1,0.013897434,"0.570957"
4,0.012033552,"x2 * 0.5514868"
6,0.0008883606,"(x1 * 0.17614244) + 0.39112338"
8,0.00088836055,"((x1 * 0.21714321) + 0.48214275) / 1.2327403"
9,0.0008464124,"((x1 * 0.1752992) + 0.39771956) * x11"
11,0.0006403774,"(((x3 * -0.060115367) + 0.24086604) * x1) + 0.38664752"
13,0.0006068905,"(((x3 * -0.11385077) + 0.28972754) * (x1 + -0.5449266)) + 0.49112928"
14,0.00060122414,"(((x0 * -0.0053960965) + 0.17854851) * x1) + (x11 * 0.3985463)"
16,0.0002471023,"((x1 * 0.14721915) + 0.3856678) + ((x0 * -0.0394025) + (x10 * 0.07226955))"
18,0.00024710223,"((x1 * 0.14721818) + 0.38566872) + ((x0 * -0.039402634) + ((x10 * 0.043972876) / 0.6084531))"
19,0.00021788677,"((x1 * 0.1461602) + (x11 * 0.3913242)) + ((x10 * 0.07136993) + (x0 * -0.038973775))"
21,0.00021788671,"((x11 * 0.39132407) + (x1 * 0.14615998)) + (((x10 * 0.05149095) + (x0 * -0.028118197)) / 0.7214577)"
22,0.00021497514,"((x0 * -0.038253263) + (x10 * 0.069618866)) + (((x1 * 0.1473902) * x9) + (x11 * 0.3911781))"
24,0.00021316824,"(((x0 * -0.023992114) + (x10 * 0.04366415)) * (x4 + 1.554241)) + ((0.39117873 * x11) + (x1 * 0.14739065))"
27,0.00021012059,"(((x0 * -0.023992114) + (x10 * 0.04366415)) * (x4 + 1.554241)) + ((0.39117873 * x11) + ((x1 * x9) * 0.14739065))"
28,0.00020974637,"(((x10 * 0.114836864) + (x0 * -0.063215025)) / (x11 + x7)) + (((x9 * x1) * 0.14790021) + (x11 * 0.39188328))"
