,process,t,Cf_N,G_Cf,V_N,CF_N
170,exp9,3.1,0.0156268239462862,339.9,0.5506684825223761,0.05066848252237609
171,exp9,4.65,0.015319288858339278,339.9,0.5746511913943922,0.0746511913943921
172,exp9,6.2,0.015015845782537538,339.9,0.5981603921895029,0.09816039218950286
173,exp9,7.75,0.014716494718880986,339.9,0.6212024275265335,0.12120242752653347
174,exp9,9.3,0.014421235667369619,339.9,0.6437836400243088,0.14378364002430893
175,exp9,10.85,0.01413006862800344,339.9,0.6659103723016541,0.16591037230165429
176,exp9,12.4,0.013842993600782453,339.9,0.6875889669773947,0.18758896697739463
177,exp9,13.950000000000001,0.013560010585706642,339.9,0.7088257666703546,0.20882576667035485
178,exp9,15.5,0.013281119582776026,339.9,0.7296271139993602,0.22962711399936023
179,exp9,17.05,0.013006320591990595,339.9,0.7499993515832356,0.2499993515832356
180,exp9,18.6,0.01273561361335035,339.9,0.769948822040806,0.2699488220408061
181,exp9,20.150000000000002,0.012468998646855294,339.9,0.7894818679908967,0.28948186799089676
182,exp9,21.7,0.012206475692505422,339.9,0.8086048320523324,0.30860483205233247
183,exp9,23.25,0.01194804475030074,339.9,0.8273240568439384,0.32732405684393856
184,exp9,24.8,0.011693705820241242,339.9,0.8456458849845396,0.34564588498453974
185,exp9,26.35,0.01144345890232693,339.9,0.8635766590929612,0.3635766590929614
186,exp9,27.900000000000002,0.011197303996557807,339.9,0.8811227217880282,0.3811227217880283
187,exp9,29.45,0.01095524110293387,339.9,0.8982904156885654,0.3982904156885656
188,exp9,31.0,0.01071727022145512,339.9,0.9150860834133983,0.4150860834133983
