,process,t,Cf_N,G_Cf,V_N,CF_N
2,exp1_aug_02,3.1,0.0156252312428877,339.9,0.5519563191869753,0.0519563191869753
3,exp1_aug_02,4.65,0.0151729550115096,339.9,0.575818785148161,0.0758187851481609
4,exp1_aug_02,6.2,0.0147681243489507,339.9,0.5990169932665452,0.0990169932665452
5,exp1_aug_02,7.75,0.0144107392552109,339.9,0.6216244841737981,0.121624484173798
6,exp1_aug_02,9.3,0.0141007997302903,339.9,0.643714798501589,0.143714798501589
7,exp1_aug_02,10.85,0.0138383057741888,339.9,0.6653614768815878,0.1653614768815878
8,exp1_aug_02,12.4,0.0136232573869065,339.9,0.6866380599454643,0.1866380599454643
9,exp1_aug_02,13.95,0.0134556545684433,339.9,0.7076180883248878,0.2076180883248879
10,exp1_aug_02,15.5,0.0133354973187993,339.9,0.7283751026515286,0.2283751026515286
11,exp1_aug_02,17.05,0.0132627856379745,339.9,0.748982643557056,0.2489826435570559
12,exp1_aug_02,18.6,0.0132375195259688,339.9,0.7695142516731397,0.2695142516731397
13,exp1_aug_02,20.15,0.0132596989827823,339.9,0.7900434676314494,0.2900434676314494
14,exp1_aug_02,21.7,0.0133293240084149,339.9,0.8106438320636549,0.3106438320636548
15,exp1_aug_02,23.25,0.0134463946028667,339.9,0.8313888856014258,0.3313888856014257
16,exp1_aug_02,24.8,0.0136109107661377,339.9,0.8523521688764317,0.3523521688764318
17,exp1_aug_02,26.35,0.0138228724982278,339.9,0.8736072225203426,0.3736072225203427
18,exp1_aug_02,27.9,0.0140822797991371,339.9,0.8952275871648281,0.3952275871648281
19,exp1_aug_02,29.45,0.0143891326688655,339.9,0.9172868034415578,0.4172868034415578
20,exp1_aug_02,31.0,0.0147434311074131,339.9,0.9398584119822014,0.4398584119822014
0,exp1_aug_03,0.0,0.0166721204121014,339.9,0.5019444512095219,0.0019444512095218
1,exp1_aug_03,1.55,0.016124953043085,339.9,0.5273560547513189,0.0273560547513188
2,exp1_aug_03,3.1,0.0156252312428877,339.9,0.5519563191869753,0.0519563191869753
3,exp1_aug_03,4.65,0.0151729550115096,339.9,0.575818785148161,0.0758187851481609
4,exp1_aug_03,6.2,0.0147681243489507,339.9,0.5990169932665452,0.0990169932665452
5,exp1_aug_03,7.75,0.0144107392552109,339.9,0.6216244841737981,0.121624484173798
6,exp1_aug_03,9.3,0.0141007997302903,339.9,0.643714798501589,0.143714798501589
7,exp1_aug_03,10.85,0.0138383057741888,339.9,0.6653614768815878,0.1653614768815878
8,exp1_aug_03,12.4,0.0136232573869065,339.9,0.6866380599454643,0.1866380599454643
9,exp1_aug_03,13.95,0.0134556545684433,339.9,0.7076180883248878,0.2076180883248879
10,exp1_aug_03,15.5,0.0133354973187993,339.9,0.7283751026515286,0.2283751026515286
11,exp1_aug_03,17.05,0.0132627856379745,339.9,0.748982643557056,0.2489826435570559
12,exp1_aug_03,18.6,0.0132375195259688,339.9,0.7695142516731397,0.2695142516731397
13,exp1_aug_03,20.15,0.0132596989827823,339.9,0.7900434676314494,0.2900434676314494
14,exp1_aug_03,21.7,0.0133293240084149,339.9,0.8106438320636549,0.3106438320636548
15,exp1_aug_03,23.25,0.0134463946028667,339.9,0.8313888856014258,0.3313888856014257
16,exp1_aug_03,24.8,0.0136109107661377,339.9,0.8523521688764317,0.3523521688764318
17,exp1_aug_03,26.35,0.0138228724982278,339.9,0.8736072225203426,0.3736072225203427
18,exp1_aug_03,27.9,0.0140822797991371,339.9,0.8952275871648281,0.3952275871648281
19,exp1_aug_03,29.45,0.0143891326688655,339.9,0.9172868034415578,0.4172868034415578
20,exp1_aug_03,31.0,0.0147434311074131,339.9,0.9398584119822014,0.4398584119822014
0,exp1_aug_04,0.0,0.0166721204121014,339.9,0.5019444512095219,0.0019444512095218
1,exp1_aug_04,1.55,0.016124953043085,339.9,0.5273560547513189,0.0273560547513188
2,exp1_aug_04,3.1,0.0156252312428877,339.9,0.5519563191869753,0.0519563191869753
3,exp1_aug_04,4.65,0.0151729550115096,339.9,0.575818785148161,0.0758187851481609
4,exp1_aug_04,6.2,0.0147681243489507,339.9,0.5990169932665452,0.0990169932665452
5,exp1_aug_04,7.75,0.0144107392552109,339.9,0.6216244841737981,0.121624484173798
6,exp1_aug_04,9.3,0.0141007997302903,339.9,0.643714798501589,0.143714798501589
7,exp1_aug_04,10.85,0.0138383057741888,339.9,0.6653614768815878,0.1653614768815878
8,exp1_aug_04,12.4,0.0136232573869065,339.9,0.6866380599454643,0.1866380599454643
9,exp1_aug_04,13.95,0.0134556545684433,339.9,0.7076180883248878,0.2076180883248879
10,exp1_aug_04,15.5,0.0133354973187993,339.9,0.7283751026515286,0.2283751026515286
11,exp1_aug_04,17.05,0.0132627856379745,339.9,0.748982643557056,0.2489826435570559
12,exp1_aug_04,18.6,0.0132375195259688,339.9,0.7695142516731397,0.2695142516731397
13,exp1_aug_04,20.15,0.0132596989827823,339.9,0.7900434676314494,0.2900434676314494
14,exp1_aug_04,21.7,0.0133293240084149,339.9,0.8106438320636549,0.3106438320636548
15,exp1_aug_04,23.25,0.0134463946028667,339.9,0.8313888856014258,0.3313888856014257
16,exp1_aug_04,24.8,0.0136109107661377,339.9,0.8523521688764317,0.3523521688764318
17,exp1_aug_04,26.35,0.0138228724982278,339.9,0.8736072225203426,0.3736072225203427
18,exp1_aug_04,27.9,0.0140822797991371,339.9,0.8952275871648281,0.3952275871648281
19,exp1_aug_04,29.45,0.0143891326688655,339.9,0.9172868034415578,0.4172868034415578
20,exp1_aug_04,31.0,0.0147434311074131,339.9,0.9398584119822014,0.4398584119822014
0,exp1_aug_05,0.0,0.0166721204121014,339.9,0.5019444512095219,0.0019444512095218
1,exp1_aug_05,1.55,0.016124953043085,339.9,0.5273560547513189,0.0273560547513188
2,exp1_aug_05,3.1,0.0156252312428877,339.9,0.5519563191869753,0.0519563191869753
3,exp1_aug_05,4.65,0.0151729550115096,339.9,0.575818785148161,0.0758187851481609
4,exp1_aug_05,6.2,0.0147681243489507,339.9,0.5990169932665452,0.0990169932665452
5,exp1_aug_05,7.75,0.0144107392552109,339.9,0.6216244841737981,0.121624484173798
6,exp1_aug_05,9.3,0.0141007997302903,339.9,0.643714798501589,0.143714798501589
7,exp1_aug_05,10.85,0.0138383057741888,339.9,0.6653614768815878,0.1653614768815878
8,exp1_aug_05,12.4,0.0136232573869065,339.9,0.6866380599454643,0.1866380599454643
9,exp1_aug_05,13.95,0.0134556545684433,339.9,0.7076180883248878,0.2076180883248879
10,exp1_aug_05,15.5,0.0133354973187993,339.9,0.7283751026515286,0.2283751026515286
11,exp1_aug_05,17.05,0.0132627856379745,339.9,0.748982643557056,0.2489826435570559
12,exp1_aug_05,18.6,0.0132375195259688,339.9,0.7695142516731397,0.2695142516731397
13,exp1_aug_05,20.15,0.0132596989827823,339.9,0.7900434676314494,0.2900434676314494
14,exp1_aug_05,21.7,0.0133293240084149,339.9,0.8106438320636549,0.3106438320636548
15,exp1_aug_05,23.25,0.0134463946028667,339.9,0.8313888856014258,0.3313888856014257
16,exp1_aug_05,24.8,0.0136109107661377,339.9,0.8523521688764317,0.3523521688764318
17,exp1_aug_05,26.35,0.0138228724982278,339.9,0.8736072225203426,0.3736072225203427
18,exp1_aug_05,27.9,0.0140822797991371,339.9,0.8952275871648281,0.3952275871648281
19,exp1_aug_05,29.45,0.0143891326688655,339.9,0.9172868034415578,0.4172868034415578
20,exp1_aug_05,31.0,0.0147434311074131,339.9,0.9398584119822014,0.4398584119822014
0,exp1_aug_06,0.0,0.0166721204121014,339.9,0.5019444512095219,0.0019444512095218
1,exp1_aug_06,1.55,0.016124953043085,339.9,0.5273560547513189,0.0273560547513188
2,exp1_aug_06,3.1,0.0156252312428877,339.9,0.5519563191869753,0.0519563191869753
3,exp1_aug_06,4.65,0.0151729550115096,339.9,0.575818785148161,0.0758187851481609
4,exp1_aug_06,6.2,0.0147681243489507,339.9,0.5990169932665452,0.0990169932665452
5,exp1_aug_06,7.75,0.0144107392552109,339.9,0.6216244841737981,0.121624484173798
6,exp1_aug_06,9.3,0.0141007997302903,339.9,0.643714798501589,0.143714798501589
7,exp1_aug_06,10.85,0.0138383057741888,339.9,0.6653614768815878,0.1653614768815878
8,exp1_aug_06,12.4,0.0136232573869065,339.9,0.6866380599454643,0.1866380599454643
9,exp1_aug_06,13.95,0.0134556545684433,339.9,0.7076180883248878,0.2076180883248879
10,exp1_aug_06,15.5,0.0133354973187993,339.9,0.7283751026515286,0.2283751026515286
11,exp1_aug_06,17.05,0.0132627856379745,339.9,0.748982643557056,0.2489826435570559
12,exp1_aug_06,18.6,0.0132375195259688,339.9,0.7695142516731397,0.2695142516731397
13,exp1_aug_06,20.15,0.0132596989827823,339.9,0.7900434676314494,0.2900434676314494
14,exp1_aug_06,21.7,0.0133293240084149,339.9,0.8106438320636549,0.3106438320636548
15,exp1_aug_06,23.25,0.0134463946028667,339.9,0.8313888856014258,0.3313888856014257
16,exp1_aug_06,24.8,0.0136109107661377,339.9,0.8523521688764317,0.3523521688764318
17,exp1_aug_06,26.35,0.0138228724982278,339.9,0.8736072225203426,0.3736072225203427
18,exp1_aug_06,27.9,0.0140822797991371,339.9,0.8952275871648281,0.3952275871648281
19,exp1_aug_06,29.45,0.0143891326688655,339.9,0.9172868034415578,0.4172868034415578
20,exp1_aug_06,31.0,0.0147434311074131,339.9,0.9398584119822014,0.4398584119822014
0,exp1_aug_07,0.0,0.0166721204121014,339.9,0.5019444512095219,0.0019444512095218
1,exp1_aug_07,1.55,0.016124953043085,339.9,0.5273560547513189,0.0273560547513188
2,exp1_aug_07,3.1,0.0156252312428877,339.9,0.5519563191869753,0.0519563191869753
3,exp1_aug_07,4.65,0.0151729550115096,339.9,0.575818785148161,0.0758187851481609
4,exp1_aug_07,6.2,0.0147681243489507,339.9,0.5990169932665452,0.0990169932665452
5,exp1_aug_07,7.75,0.0144107392552109,339.9,0.6216244841737981,0.121624484173798
6,exp1_aug_07,9.3,0.0141007997302903,339.9,0.643714798501589,0.143714798501589
7,exp1_aug_07,10.85,0.0138383057741888,339.9,0.6653614768815878,0.1653614768815878
8,exp1_aug_07,12.4,0.0136232573869065,339.9,0.6866380599454643,0.1866380599454643
9,exp1_aug_07,13.95,0.0134556545684433,339.9,0.7076180883248878,0.2076180883248879
10,exp1_aug_07,15.5,0.0133354973187993,339.9,0.7283751026515286,0.2283751026515286
11,exp1_aug_07,17.05,0.0132627856379745,339.9,0.748982643557056,0.2489826435570559
12,exp1_aug_07,18.6,0.0132375195259688,339.9,0.7695142516731397,0.2695142516731397
13,exp1_aug_07,20.15,0.0132596989827823,339.9,0.7900434676314494,0.2900434676314494
14,exp1_aug_07,21.7,0.0133293240084149,339.9,0.8106438320636549,0.3106438320636548
15,exp1_aug_07,23.25,0.0134463946028667,339.9,0.8313888856014258,0.3313888856014257
16,exp1_aug_07,24.8,0.0136109107661377,339.9,0.8523521688764317,0.3523521688764318
17,exp1_aug_07,26.35,0.0138228724982278,339.9,0.8736072225203426,0.3736072225203427
18,exp1_aug_07,27.9,0.0140822797991371,339.9,0.8952275871648281,0.3952275871648281
19,exp1_aug_07,29.45,0.0143891326688655,339.9,0.9172868034415578,0.4172868034415578
20,exp1_aug_07,31.0,0.0147434311074131,339.9,0.9398584119822014,0.4398584119822014
0,exp1_aug_08,0.0,0.0166721204121014,339.9,0.5019444512095219,0.0019444512095218
1,exp1_aug_08,1.55,0.016124953043085,339.9,0.5273560547513189,0.0273560547513188
2,exp1_aug_08,3.1,0.0156252312428877,339.9,0.5519563191869753,0.0519563191869753
3,exp1_aug_08,4.65,0.0151729550115096,339.9,0.575818785148161,0.0758187851481609
4,exp1_aug_08,6.2,0.0147681243489507,339.9,0.5990169932665452,0.0990169932665452
5,exp1_aug_08,7.75,0.0144107392552109,339.9,0.6216244841737981,0.121624484173798
6,exp1_aug_08,9.3,0.0141007997302903,339.9,0.643714798501589,0.143714798501589
7,exp1_aug_08,10.85,0.0138383057741888,339.9,0.6653614768815878,0.1653614768815878
8,exp1_aug_08,12.4,0.0136232573869065,339.9,0.6866380599454643,0.1866380599454643
9,exp1_aug_08,13.95,0.0134556545684433,339.9,0.7076180883248878,0.2076180883248879
10,exp1_aug_08,15.5,0.0133354973187993,339.9,0.7283751026515286,0.2283751026515286
11,exp1_aug_08,17.05,0.0132627856379745,339.9,0.748982643557056,0.2489826435570559
12,exp1_aug_08,18.6,0.0132375195259688,339.9,0.7695142516731397,0.2695142516731397
13,exp1_aug_08,20.15,0.0132596989827823,339.9,0.7900434676314494,0.2900434676314494
14,exp1_aug_08,21.7,0.0133293240084149,339.9,0.8106438320636549,0.3106438320636548
15,exp1_aug_08,23.25,0.0134463946028667,339.9,0.8313888856014258,0.3313888856014257
16,exp1_aug_08,24.8,0.0136109107661377,339.9,0.8523521688764317,0.3523521688764318
17,exp1_aug_08,26.35,0.0138228724982278,339.9,0.8736072225203426,0.3736072225203427
18,exp1_aug_08,27.9,0.0140822797991371,339.9,0.8952275871648281,0.3952275871648281
19,exp1_aug_08,29.45,0.0143891326688655,339.9,0.9172868034415578,0.4172868034415578
20,exp1_aug_08,31.0,0.0147434311074131,339.9,0.9398584119822014,0.4398584119822014
0,exp1_aug_09,0.0,0.0166721204121014,339.9,0.5019444512095219,0.0019444512095218
1,exp1_aug_09,1.55,0.016124953043085,339.9,0.5273560547513189,0.0273560547513188
2,exp1_aug_09,3.1,0.0156252312428877,339.9,0.5519563191869753,0.0519563191869753
3,exp1_aug_09,4.65,0.0151729550115096,339.9,0.575818785148161,0.0758187851481609
4,exp1_aug_09,6.2,0.0147681243489507,339.9,0.5990169932665452,0.0990169932665452
5,exp1_aug_09,7.75,0.0144107392552109,339.9,0.6216244841737981,0.121624484173798
6,exp1_aug_09,9.3,0.0141007997302903,339.9,0.643714798501589,0.143714798501589
7,exp1_aug_09,10.85,0.0138383057741888,339.9,0.6653614768815878,0.1653614768815878
8,exp1_aug_09,12.4,0.0136232573869065,339.9,0.6866380599454643,0.1866380599454643
9,exp1_aug_09,13.95,0.0134556545684433,339.9,0.7076180883248878,0.2076180883248879
10,exp1_aug_09,15.5,0.0133354973187993,339.9,0.7283751026515286,0.2283751026515286
11,exp1_aug_09,17.05,0.0132627856379745,339.9,0.748982643557056,0.2489826435570559
12,exp1_aug_09,18.6,0.0132375195259688,339.9,0.7695142516731397,0.2695142516731397
13,exp1_aug_09,20.15,0.0132596989827823,339.9,0.7900434676314494,0.2900434676314494
14,exp1_aug_09,21.7,0.0133293240084149,339.9,0.8106438320636549,0.3106438320636548
15,exp1_aug_09,23.25,0.0134463946028667,339.9,0.8313888856014258,0.3313888856014257
16,exp1_aug_09,24.8,0.0136109107661377,339.9,0.8523521688764317,0.3523521688764318
17,exp1_aug_09,26.35,0.0138228724982278,339.9,0.8736072225203426,0.3736072225203427
18,exp1_aug_09,27.9,0.0140822797991371,339.9,0.8952275871648281,0.3952275871648281
19,exp1_aug_09,29.45,0.0143891326688655,339.9,0.9172868034415578,0.4172868034415578
20,exp1_aug_09,31.0,0.0147434311074131,339.9,0.9398584119822014,0.4398584119822014
0,exp1_aug_10,0.0,0.0166721204121014,339.9,0.5019444512095219,0.0019444512095218
1,exp1_aug_10,1.55,0.016124953043085,339.9,0.5273560547513189,0.0273560547513188
2,exp1_aug_10,3.1,0.0156252312428877,339.9,0.5519563191869753,0.0519563191869753
3,exp1_aug_10,4.65,0.0151729550115096,339.9,0.575818785148161,0.0758187851481609
4,exp1_aug_10,6.2,0.0147681243489507,339.9,0.5990169932665452,0.0990169932665452
5,exp1_aug_10,7.75,0.0144107392552109,339.9,0.6216244841737981,0.121624484173798
6,exp1_aug_10,9.3,0.0141007997302903,339.9,0.643714798501589,0.143714798501589
7,exp1_aug_10,10.85,0.0138383057741888,339.9,0.6653614768815878,0.1653614768815878
8,exp1_aug_10,12.4,0.0136232573869065,339.9,0.6866380599454643,0.1866380599454643
9,exp1_aug_10,13.95,0.0134556545684433,339.9,0.7076180883248878,0.2076180883248879
10,exp1_aug_10,15.5,0.0133354973187993,339.9,0.7283751026515286,0.2283751026515286
11,exp1_aug_10,17.05,0.0132627856379745,339.9,0.748982643557056,0.2489826435570559
12,exp1_aug_10,18.6,0.0132375195259688,339.9,0.7695142516731397,0.2695142516731397
13,exp1_aug_10,20.15,0.0132596989827823,339.9,0.7900434676314494,0.2900434676314494
14,exp1_aug_10,21.7,0.0133293240084149,339.9,0.8106438320636549,0.3106438320636548
15,exp1_aug_10,23.25,0.0134463946028667,339.9,0.8313888856014258,0.3313888856014257
16,exp1_aug_10,24.8,0.0136109107661377,339.9,0.8523521688764317,0.3523521688764318
17,exp1_aug_10,26.35,0.0138228724982278,339.9,0.8736072225203426,0.3736072225203427
18,exp1_aug_10,27.9,0.0140822797991371,339.9,0.8952275871648281,0.3952275871648281
19,exp1_aug_10,29.45,0.0143891326688655,339.9,0.9172868034415578,0.4172868034415578
20,exp1_aug_10,31.0,0.0147434311074131,339.9,0.9398584119822014,0.4398584119822014
21,exp2_aug_01,0.0,0.0168546951822469,339.9,0.5010280378161264,0.0010280378161261
22,exp2_aug_01,1.55,0.016475729712597,339.9,0.5268580971138705,0.0268580971138705
23,exp2_aug_01,3.1,0.0161046609843131,339.9,0.5521068799082164,0.0521068799082161
24,exp2_aug_01,4.65,0.0157414889973951,339.9,0.5767866261482806,0.0767866261482803
25,exp2_aug_01,6.2,0.015386213751843,339.9,0.6009095757831803,0.1009095757831802
26,exp2_aug_01,7.75,0.0150388352476569,339.9,0.6244879687620332,0.1244879687620329
27,exp2_aug_01,9.3,0.0146993534848368,339.9,0.6475340450339561,0.1475340450339559
28,exp2_aug_01,10.85,0.0143677684633826,339.9,0.6700600445480662,0.1700600445480662
29,exp2_aug_01,12.4,0.0140440801832943,339.9,0.6920782072534813,0.1920782072534811
30,exp2_aug_01,13.95,0.013728288644572,339.9,0.7136007730993176,0.2136007730993177
31,exp2_aug_01,15.5,0.0134203938472156,339.9,0.7346399820346936,0.2346399820346935
32,exp2_aug_01,17.05,0.0131203957912252,339.9,0.7552080740087255,0.2552080740087254
33,exp2_aug_01,18.6,0.0128282944766007,339.9,0.7753172889705309,0.2753172889705308
34,exp2_aug_01,20.15,0.0125440899033422,339.9,0.794979866869227,0.2949798668692268
35,exp2_aug_01,21.7,0.0122677820714496,339.9,0.8142080476539308,0.3142080476539307
36,exp2_aug_01,23.25,0.011999370980923,339.9,0.8330140712737599,0.3330140712737598
37,exp2_aug_01,24.8,0.0117388566317623,339.9,0.8514101776778311,0.3514101776778312
38,exp2_aug_01,26.35,0.0114862390239675,339.9,0.869408606815262,0.3694086068152621
39,exp2_aug_01,27.9,0.0112415181575387,339.9,0.8870215986351697,0.3870215986351698
40,exp2_aug_01,29.45,0.0110046940324759,339.9,0.9042613930866712,0.4042613930866714
41,exp2_aug_01,31.0,0.010775766648779,339.9,0.921140230118884,0.4211402301188842
21,exp2_aug_02,0.0,0.0168546951822469,339.9,0.5010280378161264,0.0010280378161261
22,exp2_aug_02,1.55,0.016475729712597,339.9,0.5268580971138705,0.0268580971138705
23,exp2_aug_02,3.1,0.0161046609843131,339.9,0.5521068799082164,0.0521068799082161
24,exp2_aug_02,4.65,0.0157414889973951,339.9,0.5767866261482806,0.0767866261482803
25,exp2_aug_02,6.2,0.015386213751843,339.9,0.6009095757831803,0.1009095757831802
26,exp2_aug_02,7.75,0.0150388352476569,339.9,0.6244879687620332,0.1244879687620329
27,exp2_aug_02,9.3,0.0146993534848368,339.9,0.6475340450339561,0.1475340450339559
28,exp2_aug_02,10.85,0.0143677684633826,339.9,0.6700600445480662,0.1700600445480662
29,exp2_aug_02,12.4,0.0140440801832943,339.9,0.6920782072534813,0.1920782072534811
30,exp2_aug_02,13.95,0.013728288644572,339.9,0.7136007730993176,0.2136007730993177
31,exp2_aug_02,15.5,0.0134203938472156,339.9,0.7346399820346936,0.2346399820346935
32,exp2_aug_02,17.05,0.0131203957912252,339.9,0.7552080740087255,0.2552080740087254
33,exp2_aug_02,18.6,0.0128282944766007,339.9,0.7753172889705309,0.2753172889705308
34,exp2_aug_02,20.15,0.0125440899033422,339.9,0.794979866869227,0.2949798668692268
35,exp2_aug_02,21.7,0.0122677820714496,339.9,0.8142080476539308,0.3142080476539307
36,exp2_aug_02,23.25,0.011999370980923,339.9,0.8330140712737599,0.3330140712737598
37,exp2_aug_02,24.8,0.0117388566317623,339.9,0.8514101776778311,0.3514101776778312
38,exp2_aug_02,26.35,0.0114862390239675,339.9,0.869408606815262,0.3694086068152621
39,exp2_aug_02,27.9,0.0112415181575387,339.9,0.8870215986351697,0.3870215986351698
40,exp2_aug_02,29.45,0.0110046940324759,339.9,0.9042613930866712,0.4042613930866714
41,exp2_aug_02,31.0,0.010775766648779,339.9,0.921140230118884,0.4211402301188842
21,exp2_aug_03,0.0,0.0168546951822469,339.9,0.5010280378161264,0.0010280378161261
22,exp2_aug_03,1.55,0.016475729712597,339.9,0.5268580971138705,0.0268580971138705
23,exp2_aug_03,3.1,0.0161046609843131,339.9,0.5521068799082164,0.0521068799082161
24,exp2_aug_03,4.65,0.0157414889973951,339.9,0.5767866261482806,0.0767866261482803
25,exp2_aug_03,6.2,0.015386213751843,339.9,0.6009095757831803,0.1009095757831802
26,exp2_aug_03,7.75,0.0150388352476569,339.9,0.6244879687620332,0.1244879687620329
27,exp2_aug_03,9.3,0.0146993534848368,339.9,0.6475340450339561,0.1475340450339559
28,exp2_aug_03,10.85,0.0143677684633826,339.9,0.6700600445480662,0.1700600445480662
29,exp2_aug_03,12.4,0.0140440801832943,339.9,0.6920782072534813,0.1920782072534811
30,exp2_aug_03,13.95,0.013728288644572,339.9,0.7136007730993176,0.2136007730993177
31,exp2_aug_03,15.5,0.0134203938472156,339.9,0.7346399820346936,0.2346399820346935
32,exp2_aug_03,17.05,0.0131203957912252,339.9,0.7552080740087255,0.2552080740087254
33,exp2_aug_03,18.6,0.0128282944766007,339.9,0.7753172889705309,0.2753172889705308
34,exp2_aug_03,20.15,0.0125440899033422,339.9,0.794979866869227,0.2949798668692268
35,exp2_aug_03,21.7,0.0122677820714496,339.9,0.8142080476539308,0.3142080476539307
36,exp2_aug_03,23.25,0.011999370980923,339.9,0.8330140712737599,0.3330140712737598
37,exp2_aug_03,24.8,0.0117388566317623,339.9,0.8514101776778311,0.3514101776778312
38,exp2_aug_03,26.35,0.0114862390239675,339.9,0.869408606815262,0.3694086068152621
39,exp2_aug_03,27.9,0.0112415181575387,339.9,0.8870215986351697,0.3870215986351698
40,exp2_aug_03,29.45,0.0110046940324759,339.9,0.9042613930866712,0.4042613930866714
41,exp2_aug_03,31.0,0.010775766648779,339.9,0.921140230118884,0.4211402301188842
21,exp2_aug_04,0.0,0.0168546951822469,339.9,0.5010280378161264,0.0010280378161261
22,exp2_aug_04,1.55,0.016475729712597,339.9,0.5268580971138705,0.0268580971138705
23,exp2_aug_04,3.1,0.0161046609843131,339.9,0.5521068799082164,0.0521068799082161
24,exp2_aug_04,4.65,0.0157414889973951,339.9,0.5767866261482806,0.0767866261482803
25,exp2_aug_04,6.2,0.015386213751843,339.9,0.6009095757831803,0.1009095757831802
26,exp2_aug_04,7.75,0.0150388352476569,339.9,0.6244879687620332,0.1244879687620329
27,exp2_aug_04,9.3,0.0146993534848368,339.9,0.6475340450339561,0.1475340450339559
28,exp2_aug_04,10.85,0.0143677684633826,339.9,0.6700600445480662,0.1700600445480662
29,exp2_aug_04,12.4,0.0140440801832943,339.9,0.6920782072534813,0.1920782072534811
30,exp2_aug_04,13.95,0.013728288644572,339.9,0.7136007730993176,0.2136007730993177
31,exp2_aug_04,15.5,0.0134203938472156,339.9,0.7346399820346936,0.2346399820346935
32,exp2_aug_04,17.05,0.0131203957912252,339.9,0.7552080740087255,0.2552080740087254
33,exp2_aug_04,18.6,0.0128282944766007,339.9,0.7753172889705309,0.2753172889705308
34,exp2_aug_04,20.15,0.0125440899033422,339.9,0.794979866869227,0.2949798668692268
35,exp2_aug_04,21.7,0.0122677820714496,339.9,0.8142080476539308,0.3142080476539307
36,exp2_aug_04,23.25,0.011999370980923,339.9,0.8330140712737599,0.3330140712737598
37,exp2_aug_04,24.8,0.0117388566317623,339.9,0.8514101776778311,0.3514101776778312
38,exp2_aug_04,26.35,0.0114862390239675,339.9,0.869408606815262,0.3694086068152621
39,exp2_aug_04,27.9,0.0112415181575387,339.9,0.8870215986351697,0.3870215986351698
40,exp2_aug_04,29.45,0.0110046940324759,339.9,0.9042613930866712,0.4042613930866714
41,exp2_aug_04,31.0,0.010775766648779,339.9,0.921140230118884,0.4211402301188842
21,exp2_aug_05,0.0,0.0168546951822469,339.9,0.5010280378161264,0.0010280378161261
22,exp2_aug_05,1.55,0.016475729712597,339.9,0.5268580971138705,0.0268580971138705
23,exp2_aug_05,3.1,0.0161046609843131,339.9,0.5521068799082164,0.0521068799082161
24,exp2_aug_05,4.65,0.0157414889973951,339.9,0.5767866261482806,0.0767866261482803
25,exp2_aug_05,6.2,0.015386213751843,339.9,0.6009095757831803,0.1009095757831802
26,exp2_aug_05,7.75,0.0150388352476569,339.9,0.6244879687620332,0.1244879687620329
27,exp2_aug_05,9.3,0.0146993534848368,339.9,0.6475340450339561,0.1475340450339559
28,exp2_aug_05,10.85,0.0143677684633826,339.9,0.6700600445480662,0.1700600445480662
29,exp2_aug_05,12.4,0.0140440801832943,339.9,0.6920782072534813,0.1920782072534811
30,exp2_aug_05,13.95,0.013728288644572,339.9,0.7136007730993176,0.2136007730993177
31,exp2_aug_05,15.5,0.0134203938472156,339.9,0.7346399820346936,0.2346399820346935
32,exp2_aug_05,17.05,0.0131203957912252,339.9,0.7552080740087255,0.2552080740087254
33,exp2_aug_05,18.6,0.0128282944766007,339.9,0.7753172889705309,0.2753172889705308
34,exp2_aug_05,20.15,0.0125440899033422,339.9,0.794979866869227,0.2949798668692268
35,exp2_aug_05,21.7,0.0122677820714496,339.9,0.8142080476539308,0.3142080476539307
36,exp2_aug_05,23.25,0.011999370980923,339.9,0.8330140712737599,0.3330140712737598
37,exp2_aug_05,24.8,0.0117388566317623,339.9,0.8514101776778311,0.3514101776778312
38,exp2_aug_05,26.35,0.0114862390239675,339.9,0.869408606815262,0.3694086068152621
39,exp2_aug_05,27.9,0.0112415181575387,339.9,0.8870215986351697,0.3870215986351698
40,exp2_aug_05,29.45,0.0110046940324759,339.9,0.9042613930866712,0.4042613930866714
41,exp2_aug_05,31.0,0.010775766648779,339.9,0.921140230118884,0.4211402301188842
21,exp2_aug_06,0.0,0.0168546951822469,339.9,0.5010280378161264,0.0010280378161261
22,exp2_aug_06,1.55,0.016475729712597,339.9,0.5268580971138705,0.0268580971138705
23,exp2_aug_06,3.1,0.0161046609843131,339.9,0.5521068799082164,0.0521068799082161
24,exp2_aug_06,4.65,0.0157414889973951,339.9,0.5767866261482806,0.0767866261482803
25,exp2_aug_06,6.2,0.015386213751843,339.9,0.6009095757831803,0.1009095757831802
26,exp2_aug_06,7.75,0.0150388352476569,339.9,0.6244879687620332,0.1244879687620329
27,exp2_aug_06,9.3,0.0146993534848368,339.9,0.6475340450339561,0.1475340450339559
28,exp2_aug_06,10.85,0.0143677684633826,339.9,0.6700600445480662,0.1700600445480662
29,exp2_aug_06,12.4,0.0140440801832943,339.9,0.6920782072534813,0.1920782072534811
30,exp2_aug_06,13.95,0.013728288644572,339.9,0.7136007730993176,0.2136007730993177
31,exp2_aug_06,15.5,0.0134203938472156,339.9,0.7346399820346936,0.2346399820346935
32,exp2_aug_06,17.05,0.0131203957912252,339.9,0.7552080740087255,0.2552080740087254
33,exp2_aug_06,18.6,0.0128282944766007,339.9,0.7753172889705309,0.2753172889705308
