Complexity,Loss,Equation
1,0.0027812454,"0.23673667"
4,0.002513461,"x3 * 0.246576"
6,0.001073269,"(x0 * 0.017855825) + 0.22439286"
8,0.0010732689,"((x0 * 0.021374006) + 0.26862913) / 1.1971483"
9,0.001032537,"((x0 * 0.017819429) + 0.22211406) / x11"
11,0.00071084755,"((x0 * 0.018746072) + (x1 * -0.029756635)) + 0.25321892"
13,0.0007108475,"(x1 * -0.029750954) + (((x0 * 0.008350535) + 0.112788856) / 0.44544202)"
14,0.00039445446,"((x1 * -0.054751534) / x8) + ((x0 * 0.016541798) + 0.28062993)"
16,0.00016279698,"((x1 * -0.061580397) + (x8 * 0.06359831)) + ((x0 * 0.015278106) + 0.22248252)"
19,0.00013643454,"(((x0 * 0.026168387) / x3) + 0.22086847) + ((x8 * 0.067461446) + (x1 * -0.06496647))"
22,0.00013218343,"(((x0 * 0.026271224) / x3) + 0.22070849) + ((x11 * (x1 * -0.065058194)) + (x8 * 0.067147955))"
24,0.00012347552,"((((x8 * 0.010009637) + (x1 * -0.009561991)) * x6) + ((x0 * 0.0016790108) + 0.02616415)) / (x5 + 0.11399378)"
26,0.0001161944,"((((x1 * -0.0074730213) + (x8 * 0.007738372)) * (x6 + 0.37722328)) + ((x0 * 0.0019720513) + 0.030389315)) / (x5 + 0.13307846)"
27,0.000112362264,"((((x1 * -0.015859254) + (x8 * 0.01641236)) * (x6 * x7)) + ((x0 * 0.001950913) + 0.030079348)) / (x5 + 0.13181223)"
30,0.000111186804,"((((x8 * 0.016621102) + (x1 * -0.0160854)) * (x6 * x7)) + (((x11 * 0.0019905146) * x0) + 0.030469488)) / (x5 + 0.1334891)"
