Complexity,Loss,Equation
1,0.014343744,"0.5750528"
4,0.0100759305,"x2 * 0.55791324"
6,0.0008546218,"(x1 * 0.18063967) + 0.3982536"
8,0.000691221,"(-7.3632855 / (x1 + 5.304482)) + 1.7588414"
11,0.0006505822,"(-0.067624524 / x2) + ((x1 * 0.15530097) + 0.4972581)"
12,0.00062986853,"(((x2 + x1) * 0.13288417) + 0.30773994) / x11"
13,0.0005288502,"((x1 * 0.15499662) + 0.46865925) + (-0.041644823 / (x10 + 0.4371423))"
14,0.00051879906,"(((x6 * -0.14419623) / x2) + (x1 * 0.15808593)) + 0.52632153"
16,0.00017915301,"(((x0 * -0.42674026) + x10) / 11.763358) + ((x1 * 0.14332797) + 0.38606372)"
18,0.00016996221,"(((x0 * -0.4576302) + -12.453774) / (x10 + 10.943379)) + ((x1 * 0.13942678) + 1.5215427)"
21,0.00015258868,"((x1 * 0.116360486) + 0.36824426) + (((x8 * 0.066197924) + (x10 * 0.27502486)) / (x0 + 2.3585675))"
24,0.00015177198,"((((x7 * x8) * 0.08342095) + (x10 * 0.27210006)) / (x0 + 2.340095)) + ((x1 * 0.118668765) + 0.36788183)"
26,0.0001459511,"(((x8 * 0.06590021) + (x10 * 0.27414697)) / (x0 + 2.356097)) + (((x1 * -0.13225694) / (x11 * -1.1362816)) + 0.36751902)"
