Complexity,Loss,Equation
1,0.010376983,"0.57457685"
4,0.0089428015,"x4 + 0.55690485"
6,0.0035383159,"(x1 * 0.12608576) + 0.4432833"
8,0.0029867496,"(-0.14514354 / (x10 + 0.40683037)) + 0.7474719"
9,0.0018825888,"(x10 + 1.7879324) / (x0 + 4.056209)"
11,0.0013615385,"((x10 + 1.1656028) / (x0 + 4.069536)) + 0.15171708"
12,0.0007968412,"((x10 + x7) / (x0 + 3.6534674)) + 0.21668871"
14,0.00063864957,"((x10 + 0.8442929) / (x0 + 3.8203037)) + (x7 * 0.2793872)"
16,0.0005296029,"((x10 + 0.76837885) / (x0 + 3.6232092)) + ((x6 * -0.17118251) + 0.32788152)"
18,0.00052346685,"(((x10 * 1.4925623) + 2.2683303) / (x0 + 5.4378614)) + ((x6 * -0.17406131) + 0.12518428)"
19,0.00050732476,"((x6 * -0.1534731) + (0.3101571 / x11)) + ((x10 + 0.7830911) / (x0 + 3.6434612))"
20,0.00049029046,"(((x7 * x6) + x10) / (x0 + 3.5609229)) + ((x6 * -0.29917327) + 0.48286417)"
21,0.00034948453,"(((x1 * 0.15842518) + (x10 * 0.6312677)) / (x0 + 2.4160578)) + ((x2 * -0.1667809) + 0.5254827)"
24,0.00032475658,"(((x1 * 0.14537917) + (x10 * 0.5980968)) / (x0 + 2.3727038)) + ((0.50038975 / x11) + (x2 * -0.1367901))"
27,0.00032099342,"(((x10 * 0.5934174) + (x1 * 0.14061241)) / (x0 + 2.358677)) + ((0.4961518 / x11) + ((x2 * x11) * -0.13146909))"
29,0.00032094552,"(((x1 * 0.14187054) + (x10 * 0.59595454)) / (x0 + 2.3734696)) + (((x2 * -0.11095626) * (x11 * 1.182702)) + (0.49594644 / x11))"
30,0.0003188647,"(((x2 * -0.12517141) * (x11 * x11)) + (0.4912799 / x11)) + (((x10 * 0.5908569) + (x1 * 0.13965872)) / (x0 + 2.3736725))"
