Complexity,Loss,Equation
1,0.0058298204,"0.17615248"
4,0.002839059,"0.15726481 / x2"
6,0.00206709,"0.3200603 / (x10 + 1.2088432)"
7,0.0020113229,"0.13558903 / (x2 * x3)"
8,0.00200713,"(0.5539125 / (x10 + 1.75857)) + -0.054519027"
9,0.0017081028,"((x8 * -0.057827525) + 0.2068833) / x2"
10,0.0017031266,"(x6 * 0.2696308) / (x2 + x0)"
11,0.0006051967,"((x8 * -0.15024531) + 0.49471205) / (x10 + 1.4062606)"
13,0.0006024158,"(((x8 * -0.15950817) + 0.5493537) / (x10 + 1.528051)) + -0.010707488"
14,0.00048686602,"x5 + (((x8 * -0.1521835) + 0.49443537) / (x10 + 1.4187398))"
16,0.00028368938,"(((x8 * -0.16339202) + (x5 * 9.250951)) + 0.50656694) / (x10 + 1.5249106)"
19,0.00022745186,"(((x7 * (x1 * 0.09425767)) + 0.28955612) + (x8 * -0.12759659)) / (x10 + 0.7705315)"
21,0.0001483605,"(((x1 * 0.056553513) + (x5 * 4.659308)) + ((x8 * -0.13873754) + 0.3328772)) / (x10 + 0.9397769)"
22,0.00012830315,"(((x5 * 4.796683) + (x1 * 0.054649055)) + ((x8 * -0.14231569) + 0.34701303)) / (x11 + x10)"
24,0.00011876262,"(((x1 * (x7 * 0.07764471)) + (x5 * 4.1890483)) + ((x8 * -0.13867027) + 0.3321895)) / (x10 + 0.9374039)"
25,0.00010643003,"(((x8 * -0.14221638) + 0.3471493) + ((x1 * (x7 * 0.074092574)) + (x5 * 4.3850126))) / (x11 + x10)"
27,0.00010532564,"((((x5 * 5.0012374) + (x1 * 0.06882595)) * (x7 * 1.0709207)) + ((x8 * -0.14200266) + 0.34768876)) / (x11 + x10)"
