Complexity,Loss,Equation
1,0.0121064205,"0.56882197"
4,0.011826514,"x9 + -0.42856988"
6,0.0057033845,"(x1 * 0.123839684) + 0.44170853"
9,0.0015641904,"(x10 + 1.6257548) / (x0 + 3.7801604)"
11,0.001463511,"((x10 * 0.8770302) + 1.4136165) / (x0 + 3.2847059)"
12,0.00094310835,"((x7 + 0.74502206) + x10) / (x0 + 3.539958)"
14,0.0008406678,"(((x7 + 0.24755706) * x10) + 1.4711927) / (x0 + 3.4788961)"
16,0.0008131948,"(((x7 + 0.27054772) * (x10 + 0.23809713)) + 1.2556725) / (x0 + 3.5474896)"
17,0.0007390191,"((x10 + 1.7454696) + ((x7 + -0.5941114) * x1)) / (x0 + 4.23025)"
19,0.0005498751,"(((x2 * -0.6379522) + 1.8680791) + ((x1 * 0.2275465) + x10)) / (x0 + 3.5284932)"
21,0.00045292475,"((((x1 * 0.27545965) + x10) * 0.88588023) + ((x2 * -0.5371648) + 1.6994096)) / (x0 + 3.311284)"
22,0.0003944909,"(((x8 * (x6 * -0.7076858)) + 2.5352988) + ((x10 + x1) * 0.77291536)) / (x0 + 5.6451025)"
24,0.00031441558,"(((x10 * 0.8279835) + (x1 * 0.53663313)) + ((x6 * (x8 * -0.5371071)) + 2.169966)) / (x0 + 4.8543997)"
27,0.000223046,"(((x1 * (x7 * 0.5196819)) + (x10 * 0.85261893)) + (((x8 * -0.3680967) * x6) + 1.87684)) / (x0 + 4.2980723)"
30,0.0002171151,"((((x7 * x1) * 0.5080979) + (x9 * (0.8579148 * x10))) + (((x6 * x8) * -0.35564053) + 1.8617014)) / (x0 + 4.2740974)"
