Complexity,Loss,Equation
1,0.0098555265,"0.27396613"
4,0.0076519824,"0.24516574 / x2"
6,0.0037521964,"(x1 * -0.1223108) + 0.40275502"
9,0.0024227847,"((x1 * -0.13459393) / x3) + 0.42020768"
11,0.0010886178,"((x0 * 0.021055771) + (x1 * -0.12825133)) + 0.3910645"
14,0.0007594183,"((x8 + x0) * 0.02082274) + ((x1 * -0.1385267) + 0.3813481)"
16,0.00043153256,"((x1 * -0.16143644) + 0.36064208) + ((x0 * 0.016813591) + (x8 * 0.06926124))"
18,0.0004315325,"((x1 * -0.16143784) + 0.3606433) + (((x8 * 0.04536374) + (x0 * 0.011012278)) / 0.65496516)"
19,0.00033949708,"((((x0 * 0.024093458) + 0.069376945) * x8) / x3) + ((x1 * -0.15918459) + 0.35232764)"
21,0.0002660865,"((((x0 + 3.998751) * x8) * 0.0486282) + ((x1 * -0.37775192) + 0.8153226)) / (x3 + 1.4706634)"
22,0.000256706,"(((x1 * -0.29765323) + 0.63930184) + (((x0 * 0.043983795) + 0.15913051) * x8)) / (x3 + x11)"
24,0.00019235825,"(((x1 * -0.23114009) + 0.39529836) + (((x0 * 0.028476456) + 0.13209206) * (x7 + x8))) / (x3 + 0.602315)"
30,0.00019230544,"(((x7 * (x9 * 0.18382742)) + (x1 * -0.12630266)) + (((x8 * 0.017514952) + 0.03066575) * (x0 + 4.6354747))) / (x3 + x4)"
